"aca.fav","tea.party","state","race","income","sex","age","education","month","year","polling.org"
NA,0,"NY","Black","$40,000-$75,000","Male","45-64","high school graduate","February","2013","Kaiser"
0,0,"GA","White","$75,000+","Female","45-64","postgraduate","February","2013","Kaiser"
1,1,"FL","Hispanic","less than $20,000","Female","18-29","high school graduate","February","2013","Kaiser"
1,0,"OH","White","$40,000-$75,000","Male","45-64","college graduate","February","2013","Kaiser"
NA,0,"FL","White","$40,000-$75,000","Male","45-64","some college","February","2013","Kaiser"
0,1,"NC","Other","$75,000+","Male","45-64","some college","February","2013","Kaiser"
NA,1,"OH","Hispanic","$40,000-$75,000","Male","45-64","high school graduate","February","2013","Kaiser"
0,0,"ME","White","less than $20,000","Female","65+","high school graduate","February","2013","Kaiser"
0,0,"NJ","Black","$20,000-$40,000","Male","65+","high school graduate","February","2013","Kaiser"
0,0,"IL","White","$40,000-$75,000","Female","65+","postgraduate","February","2013","Kaiser"
NA,NA,"MO",NA,NA,"Female",NA,NA,"February","2013","Kaiser"
1,0,"KS","White","$75,000+","Female","45-64","college graduate","February","2013","Kaiser"
0,0,"OK","White","$75,000+","Male","18-29","some college","February","2013","Kaiser"
0,0,"FL","White","less than $20,000","Female","45-64","college graduate","February","2013","Kaiser"
1,0,"TX","White","$20,000-$40,000","Female","30-44","college graduate","February","2013","Kaiser"
0,1,"WI","White",NA,"Male","45-64","some college","February","2013","Kaiser"
0,1,"SC","White","$75,000+","Female","45-64","college graduate","February","2013","Kaiser"
1,0,"KS","White","$40,000-$75,000","Female","45-64","some college","February","2013","Kaiser"
0,1,"GA","White",NA,"Female","45-64","some college","February","2013","Kaiser"
0,1,"MN","White","$40,000-$75,000","Male","30-44","some college","February","2013","Kaiser"
NA,0,"TN","Black",NA,"Female","18-29","college graduate","February","2013","Kaiser"
1,0,"NC","White",NA,"Female","18-29","high school graduate","February","2013","Kaiser"
NA,0,"AL","Black","less than $20,000","Female","18-29","less than a high school education","February","2013","Kaiser"
0,1,"IL","White","$75,000+","Male","45-64","postgraduate","February","2013","Kaiser"
NA,0,"OK","White","$40,000-$75,000","Female","30-44","high school graduate","February","2013","Kaiser"
1,0,"NC","White","$20,000-$40,000","Male","30-44","some college","February","2013","Kaiser"
1,0,"AL","Black","$40,000-$75,000","Male","18-29","high school graduate","February","2013","Kaiser"
1,0,"NC","Black","$20,000-$40,000","Female","45-64","some college","February","2013","Kaiser"
0,0,"WI","White","$20,000-$40,000","Male","65+","some college","February","2013","Kaiser"
0,0,"KY","White","$75,000+","Male","65+","postgraduate","February","2013","Kaiser"
0,1,"OH","White","$75,000+","Male","45-64","high school graduate","February","2013","Kaiser"
1,NA,"FL","Hispanic","less than $20,000","Male","45-64","less than a high school education","February","2013","Kaiser"
NA,0,"OH","White","$75,000+","Female","45-64","postgraduate","February","2013","Kaiser"
0,0,"AL","White","less than $20,000","Female","65+","less than a high school education","February","2013","Kaiser"
NA,0,"VA","White",NA,"Female","18-29","high school graduate","February","2013","Kaiser"
0,0,"OH","White","$75,000+","Male","45-64","postgraduate","February","2013","Kaiser"
NA,0,"NY","Hispanic","$75,000+","Female","45-64","college graduate","February","2013","Kaiser"
NA,NA,"FL","White","less than $20,000","Female","65+","high school graduate","February","2013","Kaiser"
0,0,"AL","White","$75,000+","Male","45-64","college graduate","February","2013","Kaiser"
1,0,"NV","Hispanic",NA,"Male","45-64","postgraduate","February","2013","Kaiser"
1,0,"NY","White",NA,"Male","45-64","high school graduate","February","2013","Kaiser"
NA,0,"IL","Black","$20,000-$40,000","Male","45-64","high school graduate","February","2013","Kaiser"
1,0,"NY","White",NA,"Female","45-64","college graduate","February","2013","Kaiser"
0,1,"TX","White","$20,000-$40,000","Female","18-29","some college","February","2013","Kaiser"
0,0,"FL","White","$75,000+","Male","45-64","college graduate","February","2013","Kaiser"
NA,0,"TX","White","$75,000+","Female","45-64","high school graduate","February","2013","Kaiser"
0,1,"VA","White","$75,000+","Male","45-64","some college","February","2013","Kaiser"
1,0,"IL","White","$20,000-$40,000","Female","45-64","some college","February","2013","Kaiser"
0,0,"AR","White","$20,000-$40,000","Male","45-64","college graduate","February","2013","Kaiser"
NA,0,"MD","Black","$75,000+","Male","65+","postgraduate","February","2013","Kaiser"
1,0,"MD","Black","less than $20,000","Female","18-29","some college","February","2013","Kaiser"
0,NA,"UT","White",NA,"Male","18-29","high school graduate","February","2013","Kaiser"
0,1,"OK","White","$75,000+","Female","65+","postgraduate","February","2013","Kaiser"
0,1,"LA","Black","less than $20,000","Female","30-44","postgraduate","February","2013","Kaiser"
NA,NA,"MO","White",NA,"Female","45-64","high school graduate","February","2013","Kaiser"
1,0,"CA","Hispanic","$20,000-$40,000","Male","45-64","less than a high school education","February","2013","Kaiser"
1,0,"TX","Hispanic","$20,000-$40,000","Male","45-64","less than a high school education","February","2013","Kaiser"
NA,0,"AR","Hispanic","$20,000-$40,000","Female","18-29","high school graduate","February","2013","Kaiser"
0,0,"MO","White",NA,"Male","65+","high school graduate","February","2013","Kaiser"
1,0,"FL","White","$20,000-$40,000","Male","30-44","some college","February","2013","Kaiser"
0,1,"NC","White","$20,000-$40,000","Female","18-29","some college","February","2013","Kaiser"
0,1,"TX","White",NA,"Male","65+","some college","February","2013","Kaiser"
NA,0,"IL","Black","$40,000-$75,000","Male","30-44","some college","February","2013","Kaiser"
0,NA,"OK","White","$75,000+","Male","45-64","some college","February","2013","Kaiser"
0,0,"WI","White","$20,000-$40,000","Male","30-44","high school graduate","February","2013","Kaiser"
1,1,"MI","Black","less than $20,000","Female","45-64","some college","February","2013","Kaiser"
0,0,"KS","White","less than $20,000","Male","30-44","high school graduate","February","2013","Kaiser"
NA,0,"OK","White","$20,000-$40,000","Male","18-29","college graduate","February","2013","Kaiser"
1,0,"TX","Black","less than $20,000","Male","45-64","high school graduate","February","2013","Kaiser"
0,0,"AR","White","$20,000-$40,000","Male","45-64","high school graduate","February","2013","Kaiser"
0,0,"AL","Black","$20,000-$40,000","Male","30-44","some college","February","2013","Kaiser"
1,0,"MO","Hispanic","$20,000-$40,000","Female","45-64","less than a high school education","February","2013","Kaiser"
1,0,"TX","White","$75,000+","Female","65+","some college","February","2013","Kaiser"
1,1,"TX","Hispanic","$75,000+","Male","18-29","high school graduate","February","2013","Kaiser"
0,1,"UT","White","$75,000+","Male","30-44","college graduate","February","2013","Kaiser"
NA,1,"NV","White","$20,000-$40,000","Female","30-44","college graduate","February","2013","Kaiser"
0,1,"CO","White","$20,000-$40,000","Female","18-29","college graduate","February","2013","Kaiser"
0,1,"NM","White","$20,000-$40,000","Male","45-64","high school graduate","February","2013","Kaiser"
NA,0,"AZ","White","$40,000-$75,000","Male","30-44","some college","February","2013","Kaiser"
1,0,"NM","White","$75,000+","Female","45-64","some college","February","2013","Kaiser"
0,0,"CO","White","$40,000-$75,000","Male","18-29","high school graduate","February","2013","Kaiser"
1,0,"CA","Hispanic","less than $20,000","Male","18-29","high school graduate","February","2013","Kaiser"
0,0,"MO","White","$75,000+","Male","30-44","college graduate","February","2013","Kaiser"
0,0,"FL","White","$40,000-$75,000","Male","45-64","some college","February","2013","Kaiser"
NA,0,"FL","Hispanic",NA,"Male","45-64","some college","February","2013","Kaiser"
1,0,"CT","White","$40,000-$75,000","Male","45-64","high school graduate","February","2013","Kaiser"
0,1,"AL","White","$75,000+","Male","45-64","high school graduate","February","2013","Kaiser"
1,0,"OH","White","$40,000-$75,000","Male","18-29","some college","February","2013","Kaiser"
0,0,"GA","White",NA,"Female","18-29","college graduate","February","2013","Kaiser"
NA,1,"GA","White","less than $20,000","Male","18-29","less than a high school education","February","2013","Kaiser"
0,0,"PA","White","$20,000-$40,000","Female","30-44","some college","February","2013","Kaiser"
NA,0,"FL","White","$40,000-$75,000","Male","45-64","less than a high school education","February","2013","Kaiser"
0,0,"PA","Hispanic","$40,000-$75,000","Male","30-44","less than a high school education","February","2013","Kaiser"
1,0,"VA","White",NA,"Male","65+","postgraduate","February","2013","Kaiser"
NA,0,"VA","Other","$75,000+","Male","30-44","college graduate","February","2013","Kaiser"
0,1,"TN","White","$40,000-$75,000","Male","45-64","some college","February","2013","Kaiser"
1,0,"GA","White","$40,000-$75,000","Female","45-64","high school graduate","February","2013","Kaiser"
1,1,"NC","Other",NA,"Male","65+","high school graduate","February","2013","Kaiser"
NA,0,"NJ","Black","less than $20,000","Male","30-44","less than a high school education","February","2013","Kaiser"
1,0,"GA","White","$20,000-$40,000","Male","18-29","high school graduate","February","2013","Kaiser"
1,0,"FL","White","$40,000-$75,000","Male","30-44","high school graduate","February","2013","Kaiser"
0,NA,"IN","White","$20,000-$40,000","Male","30-44","high school graduate","February","2013","Kaiser"
0,0,"MA","White","$75,000+","Male","65+","some college","February","2013","Kaiser"
1,1,"FL","White","$40,000-$75,000","Male","45-64","postgraduate","February","2013","Kaiser"
NA,1,"MI","White","$75,000+","Female","45-64","college graduate","February","2013","Kaiser"
NA,0,"VA","White","$20,000-$40,000","Male","18-29","high school graduate","February","2013","Kaiser"
0,0,"MA","White","$40,000-$75,000","Male","45-64","high school graduate","February","2013","Kaiser"
NA,NA,"KY","White","less than $20,000","Female","45-64","some college","February","2013","Kaiser"
NA,NA,"NY","White","less than $20,000","Female","45-64","high school graduate","February","2013","Kaiser"
1,0,"MA","White","$20,000-$40,000","Male","18-29","some college","February","2013","Kaiser"
0,1,"MD","Hispanic","$20,000-$40,000","Male","45-64","college graduate","February","2013","Kaiser"
0,NA,"FL","Hispanic","less than $20,000","Male","45-64","some college","February","2013","Kaiser"
0,1,"FL","White","$75,000+","Male","65+","high school graduate","February","2013","Kaiser"
1,0,"PA","White","$75,000+","Male","45-64","postgraduate","February","2013","Kaiser"
0,0,"GA","White",NA,"Female","18-29","high school graduate","February","2013","Kaiser"
1,0,"NY","White",NA,"Female","30-44","college graduate","February","2013","Kaiser"
NA,NA,"NC","White",NA,"Female","30-44","some college","February","2013","Kaiser"
0,0,"VA","White","$40,000-$75,000","Male","18-29","college graduate","February","2013","Kaiser"
1,0,"GA","Black","$20,000-$40,000","Male","18-29","college graduate","February","2013","Kaiser"
NA,NA,"GA","Black","$20,000-$40,000","Male","18-29","some college","February","2013","Kaiser"
0,1,"KY","White","$75,000+","Male","45-64","college graduate","February","2013","Kaiser"
0,NA,"MI","White","$75,000+","Male","30-44","high school graduate","February","2013","Kaiser"
NA,1,"IN","White","less than $20,000","Female","18-29","less than a high school education","February","2013","Kaiser"
1,0,"GA","White","$75,000+","Female","45-64","college graduate","February","2013","Kaiser"
NA,0,"TX","White","$75,000+","Male","65+","some college","February","2013","Kaiser"
1,0,"MN","White","$40,000-$75,000","Male","18-29","some college","February","2013","Kaiser"
1,0,"WI","White","$40,000-$75,000","Female","65+","some college","February","2013","Kaiser"
NA,0,"TX","Hispanic","$20,000-$40,000","Male","18-29","high school graduate","February","2013","Kaiser"
0,0,"MO","White","$20,000-$40,000","Male","18-29","postgraduate","February","2013","Kaiser"
0,1,"WV","White","$75,000+","Female","45-64","some college","February","2013","Kaiser"
0,0,"NC","White","$75,000+","Female","45-64","high school graduate","February","2013","Kaiser"
0,0,"GA","Black",NA,"Male","30-44","college graduate","February","2013","Kaiser"
1,0,"MA","Hispanic","less than $20,000","Male","18-29","high school graduate","February","2013","Kaiser"
1,0,"DC","Black","$40,000-$75,000","Female","30-44","college graduate","February","2013","Kaiser"
NA,0,"NC","Black","less than $20,000","Female","18-29","high school graduate","February","2013","Kaiser"
0,0,"FL","White","$20,000-$40,000","Female","65+","high school graduate","February","2013","Kaiser"
0,1,"SC","White","$75,000+","Male","65+","college graduate","February","2013","Kaiser"
0,0,"VT","White","$40,000-$75,000","Male","45-64","high school graduate","February","2013","Kaiser"
0,1,"WV","White","$75,000+","Female","30-44","some college","February","2013","Kaiser"
NA,0,"TN","White","less than $20,000","Female","18-29","some college","February","2013","Kaiser"
0,1,"SC","White","$75,000+","Female","45-64","some college","February","2013","Kaiser"
1,0,"VA","White","$75,000+","Male","45-64","high school graduate","February","2013","Kaiser"
NA,0,"GA","White","$75,000+","Male","18-29","high school graduate","February","2013","Kaiser"
1,0,"FL","Black","$20,000-$40,000","Male","18-29","some college","February","2013","Kaiser"
0,1,"NC",NA,"$40,000-$75,000","Male","45-64","some college","February","2013","Kaiser"
0,1,"GA","White","$20,000-$40,000","Male","30-44","college graduate","February","2013","Kaiser"
0,NA,"NJ","White",NA,"Female","30-44","high school graduate","February","2013","Kaiser"
1,1,"PA","Black","$40,000-$75,000","Female","45-64","high school graduate","February","2013","Kaiser"
NA,0,"FL","White","$40,000-$75,000","Female","65+","high school graduate","February","2013","Kaiser"
NA,0,"MD","White","$40,000-$75,000","Female","18-29","college graduate","February","2013","Kaiser"
0,0,"MD","White","less than $20,000","Female","30-44","less than a high school education","February","2013","Kaiser"
0,0,"VA","Hispanic","$75,000+","Female","45-64","college graduate","February","2013","Kaiser"
1,0,"PA","Black","less than $20,000","Female","30-44",NA,"February","2013","Kaiser"
NA,0,"VA","White","$75,000+","Female","30-44","college graduate","February","2013","Kaiser"
0,1,"GA","White","$75,000+","Male","65+","college graduate","February","2013","Kaiser"
1,0,"MI","Black","$75,000+","Female","45-64","postgraduate","February","2013","Kaiser"
0,NA,"MI",NA,"$75,000+","Male","45-64","postgraduate","February","2013","Kaiser"
1,0,"NJ","White","$20,000-$40,000","Female","45-64","some college","February","2013","Kaiser"
NA,0,"MA","White","$75,000+","Male","45-64","college graduate","February","2013","Kaiser"
1,0,"KY","White","$40,000-$75,000","Male","45-64","postgraduate","February","2013","Kaiser"
0,0,"IL","White","less than $20,000","Female","65+","some college","February","2013","Kaiser"
0,1,"TX","White","$75,000+","Male","45-64","college graduate","February","2013","Kaiser"
0,1,"WI","White",NA,"Male","45-64","some college","February","2013","Kaiser"
0,1,"LA","White",NA,"Male","45-64","college graduate","February","2013","Kaiser"
1,0,"MI","White","$40,000-$75,000","Male","30-44","some college","February","2013","Kaiser"
1,0,"KS","Black","less than $20,000","Male","45-64","high school graduate","February","2013","Kaiser"
0,1,"MN","White","$20,000-$40,000","Male","45-64","high school graduate","February","2013","Kaiser"
0,0,"MS","White","$75,000+","Male","30-44","some college","February","2013","Kaiser"
0,0,"IN","White","less than $20,000","Male","18-29","college graduate","February","2013","Kaiser"
0,0,"WI","White","$75,000+","Male","45-64","college graduate","February","2013","Kaiser"
0,NA,"AL","White",NA,"Female","30-44","some college","February","2013","Kaiser"
0,0,"TX","White","$75,000+","Male","18-29","college graduate","February","2013","Kaiser"
0,0,"MN","White","$20,000-$40,000","Female","65+","high school graduate","February","2013","Kaiser"
0,NA,"OK","Other",NA,"Male","45-64","postgraduate","February","2013","Kaiser"
0,0,"MO","White","$20,000-$40,000","Male","18-29","high school graduate","February","2013","Kaiser"
0,1,"IA","White",NA,"Female","30-44","some college","February","2013","Kaiser"
NA,0,"AL","White","$20,000-$40,000","Male","65+","college graduate","February","2013","Kaiser"
0,1,"CA","White","$40,000-$75,000","Male","45-64","college graduate","February","2013","Kaiser"
0,0,"TX","Black",NA,"Female","45-64","postgraduate","February","2013","Kaiser"
1,0,"IL","White","$40,000-$75,000","Male","18-29","college graduate","February","2013","Kaiser"
1,0,"IA","White","$75,000+","Female","65+","postgraduate","February","2013","Kaiser"
NA,NA,"TX","White","less than $20,000","Male","18-29","less than a high school education","February","2013","Kaiser"
NA,0,"MN","Other","less than $20,000","Female","18-29","some college","February","2013","Kaiser"
0,1,"TX","White","$75,000+","Male","18-29","college graduate","February","2013","Kaiser"
1,0,"SD","White","$75,000+","Male","45-64","college graduate","February","2013","Kaiser"
0,1,"TX","White","$75,000+","Male","45-64","college graduate","February","2013","Kaiser"
1,0,"IL","White","less than $20,000","Female","18-29","some college","February","2013","Kaiser"
NA,1,"WI","White","$40,000-$75,000","Male","65+","high school graduate","February","2013","Kaiser"
NA,0,"TX","White",NA,"Male","18-29","less than a high school education","February","2013","Kaiser"
0,0,"LA","White","$75,000+","Female","30-44","college graduate","February","2013","Kaiser"
1,0,"IL","Black","$40,000-$75,000","Male","30-44","postgraduate","February","2013","Kaiser"
NA,NA,"IA","Hispanic","less than $20,000","Male","18-29","less than a high school education","February","2013","Kaiser"
0,0,"AL","Other","$75,000+","Female","30-44","postgraduate","February","2013","Kaiser"
0,1,"AZ","White","$20,000-$40,000","Male","65+","some college","February","2013","Kaiser"
0,0,"CO","Hispanic","$75,000+","Male","30-44","postgraduate","February","2013","Kaiser"
1,0,"PA","White","$75,000+","Female","45-64","postgraduate","February","2013","Kaiser"
0,0,"IL","White","$40,000-$75,000","Male","30-44","high school graduate","February","2013","Kaiser"
1,NA,"WA","White","$75,000+","Female","30-44","high school graduate","February","2013","Kaiser"
1,1,"OR","White","$40,000-$75,000","Female","30-44","some college","February","2013","Kaiser"
0,0,"WA","White","$40,000-$75,000","Male","45-64","some college","February","2013","Kaiser"
1,0,"CA","White","$40,000-$75,000","Male","18-29","high school graduate","February","2013","Kaiser"
NA,1,"OR","White","$40,000-$75,000","Female","30-44","high school graduate","February","2013","Kaiser"
NA,NA,"WA","Other","less than $20,000","Female","65+","high school graduate","February","2013","Kaiser"
1,0,"CA","Black","$75,000+","Female","45-64","some college","February","2013","Kaiser"
0,0,"CA","White","$75,000+","Male","45-64","postgraduate","February","2013","Kaiser"
0,0,"CA","White","$75,000+","Male","45-64","high school graduate","February","2013","Kaiser"
1,NA,"CA","White",NA,"Female","30-44","college graduate","February","2013","Kaiser"
NA,0,"OR","White",NA,"Female","65+","some college","February","2013","Kaiser"
0,NA,"CA","White","$40,000-$75,000","Male","30-44","high school graduate","February","2013","Kaiser"
0,1,"NV","White","$40,000-$75,000","Female","45-64","college graduate","February","2013","Kaiser"
1,0,"TX","Hispanic","$20,000-$40,000","Male","30-44",NA,"February","2013","Kaiser"
0,1,"NV","White","$75,000+","Female","45-64","college graduate","February","2013","Kaiser"
0,NA,"WA","White","$20,000-$40,000","Female","45-64","some college","February","2013","Kaiser"
1,0,"OR","Hispanic","$40,000-$75,000","Male","45-64","some college","February","2013","Kaiser"
0,1,"CA",NA,"$75,000+","Female","45-64","college graduate","February","2013","Kaiser"
1,0,"CA","White","$75,000+","Male","45-64","college graduate","February","2013","Kaiser"
NA,0,"TX","White","$75,000+","Female","45-64","some college","February","2013","Kaiser"
0,1,"FL","White","$75,000+","Male","30-44","college graduate","February","2013","Kaiser"
1,0,"GA","White","$40,000-$75,000","Male","30-44","high school graduate","February","2013","Kaiser"
1,0,"MO","White","$75,000+","Male","30-44","college graduate","February","2013","Kaiser"
0,0,"VA","White","$75,000+","Male","65+","college graduate","February","2013","Kaiser"
