"aca.fav","tea.party","state","race","income","sex","age","education","month","year","polling.org"
1,0,"WA","White",NA,"Female","65+","postgraduate","September","2013","Kaiser"
0,0,"CA","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
0,0,"IN","White","$75,000+","Male","45-64","postgraduate","September","2013","Kaiser"
1,0,"SC","White","less than $20,000","Female","45-64","college graduate","September","2013","Kaiser"
0,0,"KY","White","$20,000-$40,000","Female","45-64","some college","September","2013","Kaiser"
0,0,"MA","White",NA,"Female","65+","college graduate","September","2013","Kaiser"
0,1,"SC","White","$75,000+","Male","30-44","some college","September","2013","Kaiser"
NA,0,"NY","White","$20,000-$40,000","Female","65+","some college","September","2013","Kaiser"
0,1,"FL","White",NA,"Female","65+","postgraduate","September","2013","Kaiser"
1,0,"IN","White","$40,000-$75,000","Female","65+","some college","September","2013","Kaiser"
1,0,"PA","Black","less than $20,000","Male","45-64","college graduate","September","2013","Kaiser"
1,0,"OH","White","$40,000-$75,000","Male","45-64","college graduate","September","2013","Kaiser"
1,0,"VA","Black","$75,000+","Female",NA,"postgraduate","September","2013","Kaiser"
1,1,"MI","White","$40,000-$75,000","Male","45-64","high school graduate","September","2013","Kaiser"
0,1,"NY","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
0,1,"AL","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
1,0,"AL","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
1,0,"MO","White","$40,000-$75,000","Female","45-64","high school graduate","September","2013","Kaiser"
NA,0,"TN","White","less than $20,000","Female","65+","less than a high school education","September","2013","Kaiser"
1,0,"LA",NA,"less than $20,000","Male","65+","high school graduate","September","2013","Kaiser"
1,0,"FL","White",NA,"Female","65+","some college","September","2013","Kaiser"
1,1,"NE","White","$40,000-$75,000","Male","45-64","some college","September","2013","Kaiser"
NA,0,"TX","Hispanic","less than $20,000","Female","65+","high school graduate","September","2013","Kaiser"
1,0,"TX","Black","less than $20,000","Male","30-44","high school graduate","September","2013","Kaiser"
0,0,"LA","White","$75,000+","Male","45-64","postgraduate","September","2013","Kaiser"
NA,0,"OK","White","$75,000+","Female","30-44","postgraduate","September","2013","Kaiser"
1,0,"AL","White","less than $20,000","Female","65+","some college","September","2013","Kaiser"
0,0,"MN","White",NA,"Female","45-64","high school graduate","September","2013","Kaiser"
0,1,"CO","White","$40,000-$75,000","Female","45-64","college graduate","September","2013","Kaiser"
1,0,"CA","White","$20,000-$40,000","Female","65+","some college","September","2013","Kaiser"
1,0,"FL","Hispanic",NA,"Female","45-64","college graduate","September","2013","Kaiser"
0,0,"FL","White","$40,000-$75,000","Male","65+","college graduate","September","2013","Kaiser"
1,0,"VA","White","$75,000+","Female","45-64","some college","September","2013","Kaiser"
0,0,"FL","White","$75,000+","Female","45-64","some college","September","2013","Kaiser"
1,0,"PA","White","$75,000+","Female","45-64","some college","September","2013","Kaiser"
0,1,"FL","White","$75,000+","Female","45-64","some college","September","2013","Kaiser"
0,1,"PA","White",NA,"Male","45-64","high school graduate","September","2013","Kaiser"
0,NA,"SC","White","less than $20,000","Female","30-44","less than a high school education","September","2013","Kaiser"
0,1,"NC","White","$75,000+","Female","65+","college graduate","September","2013","Kaiser"
1,NA,"PA","White",NA,"Male","65+",NA,"September","2013","Kaiser"
0,NA,"NJ","Hispanic","$20,000-$40,000","Female","45-64","less than a high school education","September","2013","Kaiser"
1,1,"WV","White","$20,000-$40,000","Female","45-64","high school graduate","September","2013","Kaiser"
1,0,"NH","White",NA,"Female","30-44","college graduate","September","2013","Kaiser"
0,1,"KY","White","$40,000-$75,000","Female","65+","college graduate","September","2013","Kaiser"
1,0,"CO","Black",NA,"Female","65+","some college","September","2013","Kaiser"
0,1,"CO","White","$20,000-$40,000","Male","45-64","some college","September","2013","Kaiser"
1,0,"CA","Hispanic",NA,"Male","30-44","high school graduate","September","2013","Kaiser"
1,0,"AL","White","$20,000-$40,000","Male","65+","high school graduate","September","2013","Kaiser"
NA,0,"CA","White","$20,000-$40,000","Female","65+","high school graduate","September","2013","Kaiser"
1,0,"OK","White","$40,000-$75,000","Female","65+","postgraduate","September","2013","Kaiser"
0,0,"CA","White","$40,000-$75,000","Female","65+","high school graduate","September","2013","Kaiser"
1,0,"MA","White",NA,"Female","65+","some college","September","2013","Kaiser"
1,0,"NY","Black","$75,000+","Female","18-29","college graduate","September","2013","Kaiser"
0,1,"UT","White",NA,"Female","45-64","some college","September","2013","Kaiser"
1,0,"SC","Black","$20,000-$40,000","Female","65+","high school graduate","September","2013","Kaiser"
0,0,"KY","White","$40,000-$75,000","Female","45-64","high school graduate","September","2013","Kaiser"
0,1,"CT","White","$40,000-$75,000","Female","65+","postgraduate","September","2013","Kaiser"
0,0,"CT","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
1,0,"IA","White","$75,000+","Male","65+","some college","September","2013","Kaiser"
NA,0,"IL","White","$75,000+","Female","30-44","college graduate","September","2013","Kaiser"
NA,0,"NJ","White","$40,000-$75,000","Male","45-64","high school graduate","September","2013","Kaiser"
1,0,"TN","Black","$40,000-$75,000","Male","65+","high school graduate","September","2013","Kaiser"
1,0,"NY","White",NA,"Male","65+","postgraduate","September","2013","Kaiser"
0,0,"SC","White","less than $20,000","Female","65+","high school graduate","September","2013","Kaiser"
0,1,"MA","White","$40,000-$75,000","Male","18-29","some college","September","2013","Kaiser"
0,1,"TX","White","$75,000+","Male","30-44","college graduate","September","2013","Kaiser"
0,0,"IN","White","$40,000-$75,000","Male","45-64","high school graduate","September","2013","Kaiser"
1,0,"NY","White","$20,000-$40,000","Female","45-64","college graduate","September","2013","Kaiser"
1,0,"MT","White","$75,000+","Male","65+","postgraduate","September","2013","Kaiser"
0,1,"VA","White","$75,000+","Female","45-64","high school graduate","September","2013","Kaiser"
1,1,"LA","White","$75,000+","Male","30-44","less than a high school education","September","2013","Kaiser"
NA,0,"MI","White","$75,000+","Male","65+","postgraduate","September","2013","Kaiser"
0,0,"WI","White","$40,000-$75,000","Male","45-64","some college","September","2013","Kaiser"
1,0,"MI","White",NA,"Male","65+","high school graduate","September","2013","Kaiser"
0,1,"PA","White",NA,"Female","65+","some college","September","2013","Kaiser"
0,1,"RI","White","$75,000+","Male","45-64","high school graduate","September","2013","Kaiser"
0,1,"CA",NA,"$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
1,0,"CA","White","$75,000+","Female","65+","college graduate","September","2013","Kaiser"
0,0,"CA","White","$40,000-$75,000","Female","45-64","some college","September","2013","Kaiser"
1,0,"CA","White","$75,000+","Female","65+","postgraduate","September","2013","Kaiser"
0,1,"CA","White","$20,000-$40,000","Male","45-64","high school graduate","September","2013","Kaiser"
1,0,"CA","White","$20,000-$40,000","Female","45-64","some college","September","2013","Kaiser"
1,0,"OR","Black","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
0,1,"AZ","White","$40,000-$75,000","Female","18-29","college graduate","September","2013","Kaiser"
1,0,"CA","White","$75,000+","Male","65+","postgraduate","September","2013","Kaiser"
1,0,"OR","White","$75,000+","Male","65+","college graduate","September","2013","Kaiser"
0,NA,"VA","White","$75,000+","Female","65+","some college","September","2013","Kaiser"
1,0,"VA","White","$40,000-$75,000","Female","45-64","some college","September","2013","Kaiser"
1,1,"NC","White","$75,000+","Male","18-29","some college","September","2013","Kaiser"
0,0,"MD","White","less than $20,000","Male","65+","less than a high school education","September","2013","Kaiser"
0,1,"IN","White",NA,"Female","45-64","some college","September","2013","Kaiser"
0,1,"TN","White","$40,000-$75,000","Male","45-64","less than a high school education","September","2013","Kaiser"
0,0,"SC","White","$75,000+","Male","45-64","postgraduate","September","2013","Kaiser"
0,0,"KY","Other","$20,000-$40,000","Male","45-64","less than a high school education","September","2013","Kaiser"
0,NA,"WI","White","less than $20,000","Female","45-64","some college","September","2013","Kaiser"
1,0,"NJ","White","$40,000-$75,000","Male","45-64","high school graduate","September","2013","Kaiser"
0,0,"TN","White","$40,000-$75,000","Male","30-44","less than a high school education","September","2013","Kaiser"
0,0,"AR","White","$40,000-$75,000","Male","18-29","high school graduate","September","2013","Kaiser"
0,1,"OH","Other","$40,000-$75,000","Male","30-44","some college","September","2013","Kaiser"
1,0,"WI","White",NA,"Female","65+","high school graduate","September","2013","Kaiser"
0,NA,"FL","White","less than $20,000","Male","18-29","some college","September","2013","Kaiser"
1,0,"LA","Black","$40,000-$75,000","Male","18-29","some college","September","2013","Kaiser"
1,0,"RI","White","$75,000+","Male","30-44","college graduate","September","2013","Kaiser"
0,NA,"TN","White","$20,000-$40,000","Female","45-64","some college","September","2013","Kaiser"
1,0,"LA","White","$40,000-$75,000","Female","45-64","some college","September","2013","Kaiser"
0,NA,"KY","White","less than $20,000","Male","30-44","some college","September","2013","Kaiser"
0,1,"GA","White","$75,000+","Male","45-64","some college","September","2013","Kaiser"
NA,0,"AL","White","less than $20,000","Male","45-64","high school graduate","September","2013","Kaiser"
1,0,"TX","Black","$40,000-$75,000","Male","30-44","high school graduate","September","2013","Kaiser"
1,0,"MN","White","less than $20,000","Female","45-64","some college","September","2013","Kaiser"
0,0,"NJ","White","$40,000-$75,000","Female","65+","high school graduate","September","2013","Kaiser"
0,0,"NJ","Hispanic","less than $20,000","Female","18-29","high school graduate","September","2013","Kaiser"
0,1,"OK","White","$40,000-$75,000","Female","65+","high school graduate","September","2013","Kaiser"
1,1,"IL","Hispanic","$40,000-$75,000","Male","45-64","some college","September","2013","Kaiser"
0,0,"FL","White","$40,000-$75,000","Male","30-44","college graduate","September","2013","Kaiser"
0,1,"LA","White","$75,000+","Male","30-44","college graduate","September","2013","Kaiser"
0,NA,"MI","White","$20,000-$40,000","Male","45-64","high school graduate","September","2013","Kaiser"
0,0,"TX","White","less than $20,000","Male","18-29","high school graduate","September","2013","Kaiser"
1,0,"TX","Hispanic","$40,000-$75,000","Male","18-29","college graduate","September","2013","Kaiser"
0,0,"NY","Hispanic","$40,000-$75,000","Female","30-44","some college","September","2013","Kaiser"
1,0,"IN","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
0,0,"OK","White","$20,000-$40,000","Male","45-64","high school graduate","September","2013","Kaiser"
0,1,"TX","White","$75,000+","Male","65+","some college","September","2013","Kaiser"
0,1,"WI","White","$75,000+","Male","45-64","postgraduate","September","2013","Kaiser"
0,NA,"AL","White","$75,000+","Female","65+","college graduate","September","2013","Kaiser"
0,0,"GA","White","$40,000-$75,000","Male","45-64","postgraduate","September","2013","Kaiser"
1,1,"HI","White","$20,000-$40,000","Male","45-64","less than a high school education","September","2013","Kaiser"
1,0,"IL","Black","$20,000-$40,000","Male","18-29","high school graduate","September","2013","Kaiser"
1,0,"NY","White","$75,000+","Male","30-44","college graduate","September","2013","Kaiser"
1,0,"CO","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
1,0,"IN","White","$75,000+","Female","30-44","high school graduate","September","2013","Kaiser"
1,1,"NY","Other","$40,000-$75,000","Female","18-29","college graduate","September","2013","Kaiser"
1,0,"VA","White",NA,"Male","45-64","high school graduate","September","2013","Kaiser"
0,1,"AR","White","$75,000+","Female","45-64","college graduate","September","2013","Kaiser"
1,0,"AR","White","$20,000-$40,000","Male","65+","some college","September","2013","Kaiser"
0,1,"MT","White","$20,000-$40,000","Female","45-64","some college","September","2013","Kaiser"
0,1,"WA","White","$40,000-$75,000","Male","30-44","some college","September","2013","Kaiser"
1,0,"FL","Hispanic","$20,000-$40,000","Female","18-29","some college","September","2013","Kaiser"
1,0,"OK","White","$75,000+","Male","18-29","high school graduate","September","2013","Kaiser"
1,0,"CO","Other","$40,000-$75,000","Male","18-29","some college","September","2013","Kaiser"
NA,0,"FL","Black","$20,000-$40,000","Female","45-64","some college","September","2013","Kaiser"
1,0,"TX","White","$40,000-$75,000","Female","65+","high school graduate","September","2013","Kaiser"
0,1,"MO","White","$20,000-$40,000","Male","65+","high school graduate","September","2013","Kaiser"
0,1,"CT","White","less than $20,000","Female","18-29","high school graduate","September","2013","Kaiser"
0,NA,"FL","White","$20,000-$40,000","Male","30-44","some college","September","2013","Kaiser"
0,0,"NY","White","$75,000+","Male","18-29","high school graduate","September","2013","Kaiser"
0,1,"NE","White","$75,000+","Male","18-29","some college","September","2013","Kaiser"
1,0,"NC","White","$40,000-$75,000","Male","18-29","some college","September","2013","Kaiser"
NA,0,"FL","Hispanic","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
1,0,"AZ","Hispanic","$75,000+","Male","30-44","college graduate","September","2013","Kaiser"
0,0,"TX","Other","$20,000-$40,000","Female","18-29","college graduate","September","2013","Kaiser"
0,0,"TX","Hispanic","$75,000+","Female","18-29","some college","September","2013","Kaiser"
1,1,"AZ","White","$75,000+","Male","65+","college graduate","September","2013","Kaiser"
NA,1,"AZ","White","$40,000-$75,000","Female","65+","some college","September","2013","Kaiser"
0,0,"AZ","White","$20,000-$40,000","Male","45-64","some college","September","2013","Kaiser"
0,0,"TX","White",NA,"Male","45-64","some college","September","2013","Kaiser"
1,0,"MD","Black","less than $20,000","Male","45-64","high school graduate","September","2013","Kaiser"
1,0,"WI","Other","$75,000+","Male","45-64","postgraduate","September","2013","Kaiser"
0,1,"AZ","White","$40,000-$75,000","Male","45-64","high school graduate","September","2013","Kaiser"
NA,NA,"AZ","White","less than $20,000","Male","18-29","some college","September","2013","Kaiser"
0,1,"TN","White","less than $20,000","Female","65+","some college","September","2013","Kaiser"
1,0,"AZ","Hispanic","$75,000+","Female","30-44","postgraduate","September","2013","Kaiser"
1,0,"CO","Other","$20,000-$40,000","Male","18-29","high school graduate","September","2013","Kaiser"
1,0,"MN","Black","$20,000-$40,000","Female","30-44","some college","September","2013","Kaiser"
1,0,"PA","White","$40,000-$75,000","Female","45-64","postgraduate","September","2013","Kaiser"
0,1,"OR","White","$40,000-$75,000","Male","45-64","high school graduate","September","2013","Kaiser"
0,1,"SC","White","$75,000+","Male","30-44","some college","September","2013","Kaiser"
0,1,"KS","White","$40,000-$75,000","Male","45-64","high school graduate","September","2013","Kaiser"
0,0,"NV","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
0,0,"GA","Hispanic","$20,000-$40,000","Female","30-44","high school graduate","September","2013","Kaiser"
0,1,"GA","White","$20,000-$40,000","Female","65+","high school graduate","September","2013","Kaiser"
1,1,"FL","White","$75,000+","Male","45-64","less than a high school education","September","2013","Kaiser"
1,0,"OH","White","$75,000+","Male","45-64","high school graduate","September","2013","Kaiser"
0,1,"VA","White","$20,000-$40,000","Female","65+","high school graduate","September","2013","Kaiser"
1,0,"VA","Hispanic","less than $20,000","Male","18-29","high school graduate","September","2013","Kaiser"
0,1,"MI","White","$40,000-$75,000","Female","45-64","college graduate","September","2013","Kaiser"
1,0,"CT","White","less than $20,000","Male","18-29","college graduate","September","2013","Kaiser"
NA,0,"KY","White","$40,000-$75,000","Male","30-44","some college","September","2013","Kaiser"
0,1,"KY",NA,"$75,000+","Male","30-44","high school graduate","September","2013","Kaiser"
0,1,"FL","White","$40,000-$75,000","Female","65+","college graduate","September","2013","Kaiser"
1,0,"VA","Black","$20,000-$40,000","Male","45-64","some college","September","2013","Kaiser"
NA,0,"GA","Black","$75,000+","Female","18-29","some college","September","2013","Kaiser"
1,0,"MD","White","$75,000+","Female","30-44","postgraduate","September","2013","Kaiser"
1,0,"FL","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
1,0,"OH","White","$40,000-$75,000","Male","30-44","college graduate","September","2013","Kaiser"
1,0,"NC","Black","less than $20,000","Female","65+","high school graduate","September","2013","Kaiser"
NA,0,"IN","White","$20,000-$40,000","Male","30-44","some college","September","2013","Kaiser"
NA,1,"UT","White","$40,000-$75,000","Female","65+","some college","September","2013","Kaiser"
0,0,"TX","White","$75,000+","Male","18-29","less than a high school education","September","2013","Kaiser"
1,0,"IL","White","$75,000+","Male","30-44","some college","September","2013","Kaiser"
1,0,"MN","White","less than $20,000","Female","18-29","high school graduate","September","2013","Kaiser"
0,1,"AR","White","$75,000+","Male","45-64","postgraduate","September","2013","Kaiser"
0,1,"TN","White","$40,000-$75,000","Male","30-44","some college","September","2013","Kaiser"
NA,1,"AR","White","less than $20,000","Male","18-29","college graduate","September","2013","Kaiser"
1,0,"TX","White","$40,000-$75,000","Female","18-29","college graduate","September","2013","Kaiser"
1,1,"MN","Black","less than $20,000","Male","30-44","high school graduate","September","2013","Kaiser"
1,0,"TX","Hispanic","less than $20,000","Female","18-29","high school graduate","September","2013","Kaiser"
0,0,"AR","White","$40,000-$75,000","Female","45-64","college graduate","September","2013","Kaiser"
0,0,"MN","White","$40,000-$75,000","Female","18-29","postgraduate","September","2013","Kaiser"
0,0,"MO","White","$40,000-$75,000","Female","18-29","college graduate","September","2013","Kaiser"
0,0,"OK","Other","$75,000+","Female","18-29","some college","September","2013","Kaiser"
0,0,"TX","White","$40,000-$75,000","Male","18-29","some college","September","2013","Kaiser"
0,0,"TX","White","$40,000-$75,000","Female","45-64","postgraduate","September","2013","Kaiser"
0,0,"MN","White","less than $20,000","Female","18-29","college graduate","September","2013","Kaiser"
1,1,"LA","Black","less than $20,000","Female","30-44","high school graduate","September","2013","Kaiser"
1,0,"AL","Black","$20,000-$40,000","Female","30-44","some college","September","2013","Kaiser"
0,0,"TX","Hispanic","$40,000-$75,000","Male","45-64","postgraduate","September","2013","Kaiser"
1,0,"MN","White","$20,000-$40,000","Female","45-64","high school graduate","September","2013","Kaiser"
0,1,"TN","White",NA,"Male","45-64","college graduate","September","2013","Kaiser"
0,0,"MO","White","$20,000-$40,000","Female","30-44","postgraduate","September","2013","Kaiser"
1,0,"OK","White","$40,000-$75,000","Female","45-64","college graduate","September","2013","Kaiser"
1,0,"TX","Hispanic","$40,000-$75,000","Male","45-64","some college","September","2013","Kaiser"
1,0,"IL","Hispanic","less than $20,000","Male","30-44","less than a high school education","September","2013","Kaiser"
0,1,"UT","White","$20,000-$40,000","Female","18-29","some college","September","2013","Kaiser"
1,0,"CO","Other","$20,000-$40,000","Female","45-64","some college","September","2013","Kaiser"
1,0,"CO","Hispanic","less than $20,000","Female","30-44","high school graduate","September","2013","Kaiser"
NA,0,"AZ","White","$20,000-$40,000","Female","18-29","high school graduate","September","2013","Kaiser"
1,0,"CA","Hispanic","$20,000-$40,000","Female","18-29","some college","September","2013","Kaiser"
0,1,"WA","White","$75,000+","Female","30-44","postgraduate","September","2013","Kaiser"
1,NA,"CA","White","$75,000+","Male","30-44","high school graduate","September","2013","Kaiser"
1,0,"CA",NA,"$75,000+","Male","65+","postgraduate","September","2013","Kaiser"
NA,NA,"CA","Hispanic","$40,000-$75,000","Male","18-29","less than a high school education","September","2013","Kaiser"
1,NA,"MO","Other","$40,000-$75,000","Female","18-29","college graduate","September","2013","Kaiser"
1,0,"CA","White","$20,000-$40,000","Female","45-64","college graduate","September","2013","Kaiser"
NA,0,"CA","Hispanic","$40,000-$75,000","Male","18-29","high school graduate","September","2013","Kaiser"
0,0,"NV","White","$40,000-$75,000","Male","18-29","college graduate","September","2013","Kaiser"
1,0,"CA","Other","$75,000+","Male","30-44","postgraduate","September","2013","Kaiser"
1,0,"CA","White","$75,000+","Male","45-64","postgraduate","September","2013","Kaiser"
0,1,"WI","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
NA,0,"HI","Other","less than $20,000","Male","30-44","college graduate","September","2013","Kaiser"
NA,0,"CA","White","less than $20,000","Female","18-29","high school graduate","September","2013","Kaiser"
1,NA,"CA","Hispanic","$20,000-$40,000","Female","30-44","some college","September","2013","Kaiser"
1,0,"OR","White","less than $20,000","Male","30-44","college graduate","September","2013","Kaiser"
0,0,"WA","White","$20,000-$40,000","Male","18-29","high school graduate","September","2013","Kaiser"
0,0,"WA","White","$75,000+","Male","30-44","some college","September","2013","Kaiser"
1,0,"CA","White","less than $20,000","Female","65+","some college","September","2013","Kaiser"
NA,NA,"CA","Hispanic","$20,000-$40,000","Male","18-29","high school graduate","September","2013","Kaiser"
0,1,"CA","Hispanic","$40,000-$75,000","Male","45-64","some college","September","2013","Kaiser"
0,0,"WA","White","less than $20,000","Female","45-64","some college","September","2013","Kaiser"
1,0,"IN","White","$75,000+","Male","18-29","high school graduate","September","2013","Kaiser"
0,0,"MD","Black","$20,000-$40,000","Female","18-29","high school graduate","September","2013","Kaiser"
0,1,"GA","White","$75,000+","Female","18-29","some college","September","2013","Kaiser"
1,0,"NY","Hispanic","less than $20,000","Male","18-29","college graduate","September","2013","Kaiser"
1,0,"NY","White","$40,000-$75,000","Male","30-44","some college","September","2013","Kaiser"
0,0,"NC","Black","$20,000-$40,000","Female","30-44","some college","September","2013","Kaiser"
1,1,"NC","White","$75,000+","Male","30-44","college graduate","September","2013","Kaiser"
0,NA,"OH","White","$20,000-$40,000","Male","45-64","high school graduate","September","2013","Kaiser"
0,1,"NY","White","less than $20,000","Male","18-29","some college","September","2013","Kaiser"
1,0,"CA","White","$20,000-$40,000","Male","65+","college graduate","September","2013","Kaiser"
1,0,"MA","White","$20,000-$40,000","Female","18-29","college graduate","September","2013","Kaiser"
1,0,"IN","Black","$20,000-$40,000","Female","30-44","some college","September","2013","Kaiser"
0,0,"IN","White","$40,000-$75,000","Male","45-64","high school graduate","September","2013","Kaiser"
0,NA,"KY","White","less than $20,000","Female","65+","some college","September","2013","Kaiser"
NA,1,"MD","Black","$20,000-$40,000","Female","18-29","some college","September","2013","Kaiser"
NA,0,"NJ","Black","$40,000-$75,000","Female","45-64","high school graduate","September","2013","Kaiser"
0,1,"GA","White",NA,"Female","45-64","some college","September","2013","Kaiser"
1,0,"VA","White","$75,000+","Female","30-44","high school graduate","September","2013","Kaiser"
0,0,"PA","White","$20,000-$40,000","Male","18-29","some college","September","2013","Kaiser"
0,NA,"CT",NA,"$75,000+","Male","30-44","college graduate","September","2013","Kaiser"
0,0,"PA",NA,NA,"Male","45-64","college graduate","September","2013","Kaiser"
1,0,"GA","White","less than $20,000","Male","45-64","high school graduate","September","2013","Kaiser"
1,1,"IL","Hispanic","less than $20,000","Female","18-29","some college","September","2013","Kaiser"
0,0,"NE","White",NA,"Male","30-44","postgraduate","September","2013","Kaiser"
NA,0,"VA","White","$40,000-$75,000","Male","18-29","postgraduate","September","2013","Kaiser"
1,0,"NJ","White","less than $20,000","Male","45-64","high school graduate","September","2013","Kaiser"
0,1,"FL","White","$20,000-$40,000","Female","18-29","college graduate","September","2013","Kaiser"
1,1,"VT","Other","$40,000-$75,000","Female","30-44","some college","September","2013","Kaiser"
NA,0,"AL","Black",NA,"Male","45-64","less than a high school education","September","2013","Kaiser"
1,0,"TX","Hispanic","$40,000-$75,000","Male","30-44","high school graduate","September","2013","Kaiser"
0,0,"KS","White",NA,"Male","45-64","college graduate","September","2013","Kaiser"
1,0,"FL","White",NA,"Female","45-64","college graduate","September","2013","Kaiser"
0,0,"TX","White","$40,000-$75,000","Male","45-64","some college","September","2013","Kaiser"
1,0,"KY","Hispanic","less than $20,000","Female","30-44","less than a high school education","September","2013","Kaiser"
0,NA,"AL","Other","$20,000-$40,000","Female","45-64","less than a high school education","September","2013","Kaiser"
1,0,"TX","Black","$40,000-$75,000","Female","30-44","college graduate","September","2013","Kaiser"
NA,0,"NY","Hispanic","$75,000+","Male","30-44","college graduate","September","2013","Kaiser"
NA,0,"PA","Other","less than $20,000","Female","18-29","postgraduate","September","2013","Kaiser"
1,0,"MI","White","$20,000-$40,000","Female","18-29","some college","September","2013","Kaiser"
NA,1,"KY","White","$20,000-$40,000","Female","65+","high school graduate","September","2013","Kaiser"
0,1,"TX","Other","$40,000-$75,000","Male","65+","postgraduate","September","2013","Kaiser"
0,0,"IL","White","$40,000-$75,000","Male","65+","postgraduate","September","2013","Kaiser"
0,1,"VA","White","$40,000-$75,000","Female","18-29","college graduate","September","2013","Kaiser"
1,0,"NJ","Hispanic","less than $20,000","Male","45-64","high school graduate","September","2013","Kaiser"
0,0,"TX","Hispanic","$40,000-$75,000","Female","65+","some college","September","2013","Kaiser"
1,0,"PA","White","$40,000-$75,000","Male","18-29","some college","September","2013","Kaiser"
1,0,"OK","White","$40,000-$75,000","Female","65+","postgraduate","September","2013","Kaiser"
0,NA,"NY","White","$75,000+","Female","65+","postgraduate","September","2013","Kaiser"
0,1,"OH","White","$75,000+","Male","30-44","college graduate","September","2013","Kaiser"
0,0,"ID","White","$75,000+","Male","18-29","high school graduate","September","2013","Kaiser"
1,0,"WV","White","$20,000-$40,000","Female","30-44","college graduate","September","2013","Kaiser"
0,0,"MA","White","$75,000+","Male","45-64","some college","September","2013","Kaiser"
NA,0,"KY","White","$40,000-$75,000","Female","45-64","some college","September","2013","Kaiser"
1,0,"GA","Hispanic","$20,000-$40,000","Male","30-44","less than a high school education","September","2013","Kaiser"
0,1,"TN","White","$75,000+","Male","45-64","postgraduate","September","2013","Kaiser"
0,1,"NJ","White","$75,000+","Female","65+","high school graduate","September","2013","Kaiser"
NA,0,"LA","Hispanic","less than $20,000","Male","45-64","high school graduate","September","2013","Kaiser"
1,0,"CO","White","$20,000-$40,000","Female","30-44","college graduate","September","2013","Kaiser"
1,1,"ME","White",NA,"Male","45-64","college graduate","September","2013","Kaiser"
0,1,"CT","White","$75,000+","Male","45-64","some college","September","2013","Kaiser"
0,NA,"MI","White","$75,000+","Male","45-64","some college","September","2013","Kaiser"
1,0,"TX","Hispanic",NA,"Male","30-44","high school graduate","September","2013","Kaiser"
1,0,"NC","Black","less than $20,000","Male","18-29","some college","September","2013","Kaiser"
NA,0,"MO","Black","$20,000-$40,000","Male","18-29","some college","September","2013","Kaiser"
0,NA,"TX","White","$20,000-$40,000","Male","45-64","less than a high school education","September","2013","Kaiser"
1,0,"FL","Hispanic","$40,000-$75,000","Male","45-64","college graduate","September","2013","Kaiser"
0,0,"MO","White","$40,000-$75,000","Male","30-44","some college","September","2013","Kaiser"
1,0,"AK","Other","$75,000+","Male","45-64","postgraduate","September","2013","Kaiser"
0,0,"AZ","White","$20,000-$40,000","Female","65+","postgraduate","September","2013","Kaiser"
1,0,"WI","Black","$40,000-$75,000","Male","30-44","some college","September","2013","Kaiser"
0,0,"KS","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
0,1,"AZ","White","$75,000+","Male","65+","postgraduate","September","2013","Kaiser"
1,0,"TX","Black","less than $20,000","Female","18-29","some college","September","2013","Kaiser"
0,NA,"IA","White","$40,000-$75,000","Female","45-64","some college","September","2013","Kaiser"
0,0,"CA","White","$20,000-$40,000","Female","18-29","some college","September","2013","Kaiser"
1,0,"OR","Hispanic","$20,000-$40,000","Male","18-29","high school graduate","September","2013","Kaiser"
1,0,"WA","White","$75,000+","Male","18-29","high school graduate","September","2013","Kaiser"
0,0,"AZ","White","$40,000-$75,000","Male","65+","some college","September","2013","Kaiser"
NA,0,"NM","Black","$20,000-$40,000","Female","45-64","high school graduate","September","2013","Kaiser"
1,0,"TX","Hispanic","$40,000-$75,000","Male","18-29","some college","September","2013","Kaiser"
0,0,"OH","White","less than $20,000","Female","30-44","some college","September","2013","Kaiser"
1,0,"CA","Hispanic","less than $20,000","Female","45-64","less than a high school education","September","2013","Kaiser"
NA,0,"CA","White",NA,"Female","65+","some college","September","2013","Kaiser"
NA,0,"GA","Other","$75,000+","Female","18-29","high school graduate","September","2013","Kaiser"
1,0,"OK","White","less than $20,000","Female","18-29","some college","September","2013","Kaiser"
1,0,"NY","White","$40,000-$75,000","Female","65+","postgraduate","September","2013","Kaiser"
0,0,"NJ","Hispanic","less than $20,000","Male","18-29","some college","September","2013","Kaiser"
0,1,"OR","White","$40,000-$75,000","Male","18-29","less than a high school education","September","2013","Kaiser"
NA,0,"TN","Black","$20,000-$40,000","Female","30-44","high school graduate","September","2013","Kaiser"
