"aca.fav","state","race","income","sex","age","education","month","year","polling.org"
1,"SC","White","$75,000+","Female","45-64","postgraduate","June","2013","Kaiser"
0,"NM","White","less than $20,000","Female","30-44","some college","June","2013","Kaiser"
1,"CO","Hispanic",NA,"Male","65+","some college","June","2013","Kaiser"
0,"UT","White","$20,000-$40,000","Female","45-64","some college","June","2013","Kaiser"
0,"NE","White","$75,000+","Male","45-64","some college","June","2013","Kaiser"
1,"ID","White","$75,000+","Male","65+","college graduate","June","2013","Kaiser"
1,"AZ","Hispanic","$20,000-$40,000","Male","18-29","high school graduate","June","2013","Kaiser"
NA,"AZ","White","$40,000-$75,000","Male","30-44","some college","June","2013","Kaiser"
1,"CO","White",NA,"Male","30-44","college graduate","June","2013","Kaiser"
1,"TX","Hispanic","$20,000-$40,000","Female","45-64","less than a high school education","June","2013","Kaiser"
1,"CO","White","less than $20,000","Female","45-64","some college","June","2013","Kaiser"
0,"OH","White","$40,000-$75,000","Male","45-64","high school graduate","June","2013","Kaiser"
1,"NJ","White","less than $20,000","Female","45-64","high school graduate","June","2013","Kaiser"
1,"MD","White","$75,000+","Male","45-64","postgraduate","June","2013","Kaiser"
0,"KY","White","$40,000-$75,000","Female","45-64","postgraduate","June","2013","Kaiser"
NA,"GA","White","$40,000-$75,000","Male","30-44","some college","June","2013","Kaiser"
0,"IL","White","less than $20,000","Male","45-64","some college","June","2013","Kaiser"
1,"TX","White","$75,000+","Female","30-44","some college","June","2013","Kaiser"
0,"TX","White","$40,000-$75,000","Male","30-44","college graduate","June","2013","Kaiser"
0,"MN","White","$40,000-$75,000","Male","30-44","some college","June","2013","Kaiser"
0,"OK","White",NA,"Female","45-64","some college","June","2013","Kaiser"
NA,"NE","White","$40,000-$75,000","Male","18-29","high school graduate","June","2013","Kaiser"
NA,"TX","White",NA,"Male","18-29","some college","June","2013","Kaiser"
1,"KS","White","$75,000+","Female","45-64","college graduate","June","2013","Kaiser"
0,"AR","Black","$40,000-$75,000","Female","30-44","college graduate","June","2013","Kaiser"
1,"WI","Hispanic","$40,000-$75,000","Female","18-29","college graduate","June","2013","Kaiser"
1,"TX","Hispanic","$75,000+","Male","45-64","high school graduate","June","2013","Kaiser"
1,"MN","White","$75,000+","Male","18-29","postgraduate","June","2013","Kaiser"
1,"IL","Hispanic","$20,000-$40,000","Male","18-29","high school graduate","June","2013","Kaiser"
0,"FL","White","$40,000-$75,000","Male","30-44","some college","June","2013","Kaiser"
0,"KS","White","$20,000-$40,000","Male","65+","college graduate","June","2013","Kaiser"
1,"IL","White","$75,000+","Female","45-64","college graduate","June","2013","Kaiser"
0,"KS","White","$40,000-$75,000","Female","30-44","some college","June","2013","Kaiser"
1,"WI","White","$40,000-$75,000","Male","45-64","some college","June","2013","Kaiser"
1,"OR","White","$40,000-$75,000","Female","18-29","college graduate","June","2013","Kaiser"
0,"AR","White","$20,000-$40,000","Female","45-64","high school graduate","June","2013","Kaiser"
1,"UT","Black","less than $20,000","Male","45-64","less than a high school education","June","2013","Kaiser"
0,"TX","White","$20,000-$40,000","Male","18-29","postgraduate","June","2013","Kaiser"
NA,"AL","Hispanic","$40,000-$75,000","Female","45-64","high school graduate","June","2013","Kaiser"
1,"IL","Black","less than $20,000","Female","45-64","some college","June","2013","Kaiser"
1,"WI","White","$75,000+","Male","18-29","some college","June","2013","Kaiser"
NA,"MS","Black","$20,000-$40,000","Female","45-64","less than a high school education","June","2013","Kaiser"
1,"NE","Other","$40,000-$75,000","Male","18-29","postgraduate","June","2013","Kaiser"
0,"NE","White","$40,000-$75,000","Male","30-44","some college","June","2013","Kaiser"
0,"CO","White",NA,"Female","45-64","college graduate","June","2013","Kaiser"
0,"WI","White","$40,000-$75,000","Male","65+","college graduate","June","2013","Kaiser"
0,"OR","White",NA,"Male","45-64","postgraduate","June","2013","Kaiser"
1,"CA","White","$20,000-$40,000","Female","45-64","some college","June","2013","Kaiser"
1,"OR",NA,NA,"Male","18-29","some college","June","2013","Kaiser"
1,"WI","White","$75,000+","Female","45-64","postgraduate","June","2013","Kaiser"
NA,"IN","Hispanic","less than $20,000","Female","18-29","high school graduate","June","2013","Kaiser"
0,"CA","Hispanic","less than $20,000","Male","45-64","less than a high school education","June","2013","Kaiser"
1,"CA","Hispanic","$40,000-$75,000","Male","18-29","some college","June","2013","Kaiser"
0,"AZ","Other","$20,000-$40,000","Male","18-29","high school graduate","June","2013","Kaiser"
0,"CA","Other","$75,000+","Male","18-29","some college","June","2013","Kaiser"
0,"CA","Other","$75,000+","Female","45-64","postgraduate","June","2013","Kaiser"
NA,"WA","Hispanic","$75,000+","Male","30-44","college graduate","June","2013","Kaiser"
NA,"CA","Hispanic","less than $20,000","Male","18-29","high school graduate","June","2013","Kaiser"
1,"IN","White",NA,"Female","45-64","postgraduate","June","2013","Kaiser"
NA,"FL","Hispanic","$75,000+","Male","45-64","postgraduate","June","2013","Kaiser"
1,"FL","Black","less than $20,000","Female","30-44","less than a high school education","June","2013","Kaiser"
0,"AL","White","$75,000+","Male","45-64","postgraduate","June","2013","Kaiser"
NA,"OH","Other","$75,000+","Female","30-44","college graduate","June","2013","Kaiser"
1,"PA","Black","$20,000-$40,000","Male","18-29","high school graduate","June","2013","Kaiser"
0,"IN","White","$20,000-$40,000","Male","65+","college graduate","June","2013","Kaiser"
0,"CT","White",NA,"Male","65+","college graduate","June","2013","Kaiser"
1,"NY","White","$75,000+","Male","18-29","some college","June","2013","Kaiser"
0,"FL","White","$40,000-$75,000","Female","65+","some college","June","2013","Kaiser"
0,"MD","Other","less than $20,000","Male","45-64","high school graduate","June","2013","Kaiser"
0,"FL","White","$40,000-$75,000","Female","45-64","high school graduate","June","2013","Kaiser"
0,"RI","White","$75,000+","Female","45-64","high school graduate","June","2013","Kaiser"
0,"GA","White","$75,000+","Male","65+","postgraduate","June","2013","Kaiser"
1,"MI","White","$75,000+","Female","30-44","postgraduate","June","2013","Kaiser"
1,"MD","White","$75,000+","Male","65+","postgraduate","June","2013","Kaiser"
1,"NY","White","$75,000+","Male","45-64","postgraduate","June","2013","Kaiser"
1,"NJ","White","$20,000-$40,000","Male","18-29","some college","June","2013","Kaiser"
1,"NC","White","$75,000+","Male","45-64","postgraduate","June","2013","Kaiser"
0,"OH","White","$40,000-$75,000","Male","45-64","high school graduate","June","2013","Kaiser"
0,"OH","White","$40,000-$75,000","Male","30-44","some college","June","2013","Kaiser"
0,"GA",NA,"$75,000+","Male","65+","postgraduate","June","2013","Kaiser"
1,"NJ","White",NA,"Male","18-29","some college","June","2013","Kaiser"
NA,"FL","Hispanic","less than $20,000","Male","45-64","some college","June","2013","Kaiser"
1,"FL","White","$20,000-$40,000","Female","45-64","high school graduate","June","2013","Kaiser"
1,"MD","Black","$20,000-$40,000","Female","18-29","college graduate","June","2013","Kaiser"
0,"OH","White","$75,000+","Male","30-44","college graduate","June","2013","Kaiser"
1,"MI","White","$75,000+","Male","45-64","college graduate","June","2013","Kaiser"
NA,"NJ","Black",NA,"Female","18-29","some college","June","2013","Kaiser"
0,"FL","White","$75,000+","Male","45-64","postgraduate","June","2013","Kaiser"
NA,"PA","Hispanic","$20,000-$40,000","Female","45-64","college graduate","June","2013","Kaiser"
0,"NC","Black",NA,"Male","30-44","college graduate","June","2013","Kaiser"
0,"MD","White","$20,000-$40,000","Male","65+","high school graduate","June","2013","Kaiser"
NA,"NY","White","$75,000+","Male","18-29","college graduate","June","2013","Kaiser"
0,"MA","White","$40,000-$75,000","Male","45-64","high school graduate","June","2013","Kaiser"
0,"NC","White","$75,000+","Female","45-64","postgraduate","June","2013","Kaiser"
1,"NY","White","$75,000+","Female","45-64","some college","June","2013","Kaiser"
1,"VA","White","$40,000-$75,000","Female","30-44","college graduate","June","2013","Kaiser"
0,"SC","White","less than $20,000","Male","30-44","high school graduate","June","2013","Kaiser"
1,"WV","White","$40,000-$75,000","Female","65+","college graduate","June","2013","Kaiser"
0,"KY","White","$20,000-$40,000","Male","45-64","high school graduate","June","2013","Kaiser"
0,"MA","Black","less than $20,000","Female","18-29","high school graduate","June","2013","Kaiser"
0,"VA","White","$75,000+","Male","45-64","high school graduate","June","2013","Kaiser"
0,"GA","White","$75,000+","Male","45-64","postgraduate","June","2013","Kaiser"
0,"NY","Hispanic","$40,000-$75,000","Female","30-44","some college","June","2013","Kaiser"
1,"FL","Black","$20,000-$40,000","Female","45-64","high school graduate","June","2013","Kaiser"
1,"NC","White","$75,000+","Male","18-29","some college","June","2013","Kaiser"
0,"VA","White","less than $20,000","Female","30-44","high school graduate","June","2013","Kaiser"
NA,"NY","Other","$75,000+","Female","30-44","some college","June","2013","Kaiser"
0,"NY","Black","$40,000-$75,000","Male","18-29","college graduate","June","2013","Kaiser"
1,"GA","Black","$20,000-$40,000","Female","45-64","high school graduate","June","2013","Kaiser"
0,"IN","White","less than $20,000","Male","45-64","less than a high school education","June","2013","Kaiser"
1,"VA","Black","$40,000-$75,000","Female","18-29","college graduate","June","2013","Kaiser"
1,"NJ","White","$75,000+","Male","45-64","college graduate","June","2013","Kaiser"
0,"TX",NA,NA,"Male","30-44","some college","June","2013","Kaiser"
0,"FL","White","$40,000-$75,000","Male","45-64","some college","June","2013","Kaiser"
0,"OK","White","$40,000-$75,000","Male","45-64","postgraduate","June","2013","Kaiser"
1,"TX","White","$75,000+","Female","45-64","some college","June","2013","Kaiser"
NA,"NJ","Other","$20,000-$40,000","Male","18-29","high school graduate","June","2013","Kaiser"
0,"FL","White","$75,000+","Male","45-64","college graduate","June","2013","Kaiser"
1,"TX","White","$40,000-$75,000","Male","30-44","postgraduate","June","2013","Kaiser"
0,"OH","White","$20,000-$40,000","Female","65+","college graduate","June","2013","Kaiser"
1,"SC","White","$40,000-$75,000","Female","18-29","some college","June","2013","Kaiser"
1,"NC","Hispanic","$20,000-$40,000","Male","30-44","less than a high school education","June","2013","Kaiser"
1,"TN","White","$75,000+","Male","45-64","college graduate","June","2013","Kaiser"
0,"IA","White","less than $20,000","Female","45-64","high school graduate","June","2013","Kaiser"
NA,"PA","White","less than $20,000","Female","45-64","high school graduate","June","2013","Kaiser"
1,"LA","Other","less than $20,000","Male","18-29","college graduate","June","2013","Kaiser"
0,"FL","White","less than $20,000","Female","30-44","some college","June","2013","Kaiser"
0,"FL","Hispanic","$40,000-$75,000","Male","30-44","college graduate","June","2013","Kaiser"
1,"KY","White",NA,"Female","45-64","some college","June","2013","Kaiser"
0,"SC","White","less than $20,000","Female","65+","less than a high school education","June","2013","Kaiser"
1,"WI","Other","$75,000+","Male","45-64","postgraduate","June","2013","Kaiser"
NA,"MD","Hispanic","$20,000-$40,000","Male","30-44","less than a high school education","June","2013","Kaiser"
NA,"OK","Other",NA,"Female","18-29","less than a high school education","June","2013","Kaiser"
0,"MO","White","$75,000+","Female","45-64","high school graduate","June","2013","Kaiser"
NA,"MO","White","$20,000-$40,000","Male","18-29","high school graduate","June","2013","Kaiser"
1,"NJ","Black","less than $20,000","Male","45-64","college graduate","June","2013","Kaiser"
0,"WI","White","$40,000-$75,000","Male","18-29","postgraduate","June","2013","Kaiser"
0,"AL","White","$75,000+","Male","30-44","some college","June","2013","Kaiser"
NA,"SC","Hispanic","$40,000-$75,000","Male","18-29","college graduate","June","2013","Kaiser"
1,"TX","Black","less than $20,000","Female","18-29","college graduate","June","2013","Kaiser"
0,"ID","White","$40,000-$75,000","Female","45-64","college graduate","June","2013","Kaiser"
1,"TX","Hispanic","$40,000-$75,000","Male","18-29","high school graduate","June","2013","Kaiser"
1,"TX",NA,"$75,000+","Male","18-29","high school graduate","June","2013","Kaiser"
0,"CO","White",NA,"Female","65+","high school graduate","June","2013","Kaiser"
0,"AZ","White","$40,000-$75,000","Male","45-64","some college","June","2013","Kaiser"
0,"AR","White","$75,000+","Male","18-29","college graduate","June","2013","Kaiser"
1,"TX","White","$40,000-$75,000","Female","18-29","college graduate","June","2013","Kaiser"
0,"MO","White","$75,000+","Male","65+","high school graduate","June","2013","Kaiser"
0,"TN","White","$40,000-$75,000","Male","30-44","high school graduate","June","2013","Kaiser"
0,"IA","White","$75,000+","Male","18-29","postgraduate","June","2013","Kaiser"
NA,"TX","Hispanic","less than $20,000","Male","18-29","high school graduate","June","2013","Kaiser"
0,"WI","White","$75,000+","Male","45-64","postgraduate","June","2013","Kaiser"
1,"TN","White","$75,000+","Male","30-44","college graduate","June","2013","Kaiser"
NA,"MT","White","$40,000-$75,000","Male","45-64","some college","June","2013","Kaiser"
1,"TX","Black","less than $20,000","Male","18-29","some college","June","2013","Kaiser"
1,"TN","White","less than $20,000","Male","18-29","high school graduate","June","2013","Kaiser"
NA,"IL","White","$40,000-$75,000","Female","30-44","college graduate","June","2013","Kaiser"
NA,"TX","White","$20,000-$40,000","Male","18-29","some college","June","2013","Kaiser"
1,"TX","Hispanic","$40,000-$75,000","Female","30-44","high school graduate","June","2013","Kaiser"
1,"AR","White","less than $20,000","Male","30-44","some college","June","2013","Kaiser"
0,"AZ","White","$75,000+","Male","30-44","some college","June","2013","Kaiser"
0,"TX","White","$75,000+","Female","30-44","college graduate","June","2013","Kaiser"
0,"AZ","White","less than $20,000","Male","45-64","college graduate","June","2013","Kaiser"
0,"TX","White","$75,000+","Male","45-64","postgraduate","June","2013","Kaiser"
NA,"CA","Hispanic","$75,000+","Male","30-44","college graduate","June","2013","Kaiser"
0,"NY","White","$20,000-$40,000","Male","65+","some college","June","2013","Kaiser"
0,"MO","White","$75,000+","Male","45-64","high school graduate","June","2013","Kaiser"
NA,"CA","Hispanic","less than $20,000","Male","30-44","less than a high school education","June","2013","Kaiser"
1,"CA","White","$75,000+","Male","30-44","college graduate","June","2013","Kaiser"
1,"FL","Hispanic",NA,"Female","65+","high school graduate","June","2013","Kaiser"
NA,"AZ","Hispanic","$20,000-$40,000","Male","45-64","less than a high school education","June","2013","Kaiser"
0,"CO","Hispanic","$20,000-$40,000","Male","30-44","high school graduate","June","2013","Kaiser"
NA,"TN","Hispanic","$40,000-$75,000","Male","30-44","high school graduate","June","2013","Kaiser"
NA,"UT","Hispanic","$20,000-$40,000","Male","30-44","less than a high school education","June","2013","Kaiser"
1,"CA","Hispanic","less than $20,000","Female","30-44","high school graduate","June","2013","Kaiser"
NA,"NJ","Other","$20,000-$40,000","Female","18-29","high school graduate","June","2013","Kaiser"
NA,"LA",NA,"$40,000-$75,000","Male","18-29","high school graduate","June","2013","Kaiser"
0,"TX","White","$20,000-$40,000","Male","65+","postgraduate","June","2013","Kaiser"
1,"WA","White","$40,000-$75,000","Female","30-44","high school graduate","June","2013","Kaiser"
0,"CA","White","$75,000+","Male","18-29","high school graduate","June","2013","Kaiser"
0,"CA","Hispanic","less than $20,000","Female","45-64","less than a high school education","June","2013","Kaiser"
1,"CA","White","$40,000-$75,000","Male","45-64","some college","June","2013","Kaiser"
1,"CA","Hispanic","$20,000-$40,000","Male","45-64","less than a high school education","June","2013","Kaiser"
1,"CA","White","$20,000-$40,000","Female","18-29","some college","June","2013","Kaiser"
NA,"CA","White","$75,000+","Male","18-29","some college","June","2013","Kaiser"
1,"CA","Black","$75,000+","Female","30-44","college graduate","June","2013","Kaiser"
0,"CA","Hispanic","less than $20,000","Female","18-29","high school graduate","June","2013","Kaiser"
1,"CA","White","$75,000+","Female","30-44","college graduate","June","2013","Kaiser"
0,"CA","White","$40,000-$75,000","Female","65+","some college","June","2013","Kaiser"
0,"VA","White","$40,000-$75,000","Male","45-64","college graduate","June","2013","Kaiser"
1,"NC","Black","$40,000-$75,000","Male","65+","some college","June","2013","Kaiser"
0,"NY","White","less than $20,000","Male","18-29","some college","June","2013","Kaiser"
NA,"OH","White","less than $20,000","Female","30-44","high school graduate","June","2013","Kaiser"
1,"CT","Hispanic","less than $20,000","Female","30-44","some college","June","2013","Kaiser"
1,"FL","Black","$20,000-$40,000","Female","45-64","college graduate","June","2013","Kaiser"
1,"VA","White",NA,"Female","45-64","postgraduate","June","2013","Kaiser"
0,"IL","White","$75,000+","Male","45-64","some college","June","2013","Kaiser"
1,"PA","White","$75,000+","Female","30-44","college graduate","June","2013","Kaiser"
NA,"FL","Hispanic",NA,"Female","45-64","high school graduate","June","2013","Kaiser"
1,"NC","White","$75,000+","Male","45-64","postgraduate","June","2013","Kaiser"
NA,"OH","White","$20,000-$40,000","Female","45-64","some college","June","2013","Kaiser"
1,"IN","White","$20,000-$40,000","Male","18-29","college graduate","June","2013","Kaiser"
1,"NC","White","$40,000-$75,000","Female","45-64","college graduate","June","2013","Kaiser"
NA,"FL","Black","less than $20,000","Female","45-64","high school graduate","June","2013","Kaiser"
0,"AZ","White","$40,000-$75,000","Male","65+","college graduate","June","2013","Kaiser"
0,"IN","White","$40,000-$75,000","Male","65+","postgraduate","June","2013","Kaiser"
0,"MI","White","$40,000-$75,000","Male","45-64","high school graduate","June","2013","Kaiser"
NA,"SC","White","$40,000-$75,000","Male","45-64","high school graduate","June","2013","Kaiser"
1,"NJ","White",NA,"Male","45-64","postgraduate","June","2013","Kaiser"
0,"NC","White","$20,000-$40,000","Male","45-64","high school graduate","June","2013","Kaiser"
0,"OH","White","$40,000-$75,000","Female","45-64","some college","June","2013","Kaiser"
0,"FL","Black","less than $20,000","Female","30-44","less than a high school education","June","2013","Kaiser"
0,"MI","White","$75,000+","Male","65+","postgraduate","June","2013","Kaiser"
NA,"OH","White","$20,000-$40,000","Male","30-44","some college","June","2013","Kaiser"
0,"NC","Black","$75,000+","Female","45-64","postgraduate","June","2013","Kaiser"
NA,"VA","Hispanic","less than $20,000","Male","18-29","less than a high school education","June","2013","Kaiser"
1,"PA","Black","$75,000+","Female","30-44","some college","June","2013","Kaiser"
1,"VA","White","$40,000-$75,000","Female","45-64","postgraduate","June","2013","Kaiser"
0,"NJ","White","$75,000+","Male","45-64","college graduate","June","2013","Kaiser"
0,"MI","Other","$40,000-$75,000","Male","30-44","some college","June","2013","Kaiser"
NA,"NY","White","less than $20,000","Female","30-44","some college","June","2013","Kaiser"
0,"FL","Other","$20,000-$40,000","Male","45-64","high school graduate","June","2013","Kaiser"
1,"FL","Hispanic","$40,000-$75,000","Female","30-44","some college","June","2013","Kaiser"
0,"NC","White","$20,000-$40,000","Female","18-29","college graduate","June","2013","Kaiser"
0,"TX","Hispanic","less than $20,000","Female","45-64","college graduate","June","2013","Kaiser"
1,"MA","Black","$40,000-$75,000","Male","45-64","college graduate","June","2013","Kaiser"
0,"GA","White","less than $20,000","Female","65+","high school graduate","June","2013","Kaiser"
NA,"TX","Hispanic","$20,000-$40,000","Male","45-64","less than a high school education","June","2013","Kaiser"
0,"KY","White","$20,000-$40,000","Female","65+","high school graduate","June","2013","Kaiser"
0,"MO","White",NA,"Male","45-64","college graduate","June","2013","Kaiser"
1,"AL","Black","less than $20,000","Female","18-29","some college","June","2013","Kaiser"
1,"NY","Black","$20,000-$40,000","Male","30-44","college graduate","June","2013","Kaiser"
1,"PA","White","$20,000-$40,000","Female","65+","some college","June","2013","Kaiser"
1,"MI","White","$75,000+","Male","18-29","college graduate","June","2013","Kaiser"
NA,"AL","Black","$20,000-$40,000","Male","18-29","less than a high school education","June","2013","Kaiser"
1,"CO","White","$40,000-$75,000","Male","18-29","college graduate","June","2013","Kaiser"
1,"CT","White","$40,000-$75,000","Female","45-64","postgraduate","June","2013","Kaiser"
1,"MD","Black","$20,000-$40,000","Female","18-29","some college","June","2013","Kaiser"
0,"MO","White","$20,000-$40,000","Male","30-44","some college","June","2013","Kaiser"
NA,"IL",NA,NA,"Female","18-29","postgraduate","June","2013","Kaiser"
0,"MO","White","$40,000-$75,000","Male","45-64","high school graduate","June","2013","Kaiser"
1,"IL","White","$75,000+","Female","45-64","postgraduate","June","2013","Kaiser"
0,"NY","White","less than $20,000","Male","45-64","some college","June","2013","Kaiser"
0,"TX","White",NA,"Female","45-64","high school graduate","June","2013","Kaiser"
1,"MA","Hispanic","less than $20,000","Male","30-44","high school graduate","June","2013","Kaiser"
NA,"NE","White","$40,000-$75,000","Male","18-29","some college","June","2013","Kaiser"
1,"WI","White","$75,000+","Male","30-44","some college","June","2013","Kaiser"
NA,"FL","White","$40,000-$75,000","Male","30-44","postgraduate","June","2013","Kaiser"
0,"TX","White","$75,000+","Female","45-64","some college","June","2013","Kaiser"
0,"OK","White","$75,000+","Female","45-64","high school graduate","June","2013","Kaiser"
1,"MS","Black","$75,000+","Female","30-44","postgraduate","June","2013","Kaiser"
NA,"TX","Hispanic","less than $20,000","Female","30-44","high school graduate","June","2013","Kaiser"
0,"AL","White","$20,000-$40,000","Male","45-64","some college","June","2013","Kaiser"
1,"CO","White","$75,000+","Female","45-64","postgraduate","June","2013","Kaiser"
0,"TX","White",NA,"Female","45-64","postgraduate","June","2013","Kaiser"
0,"UT","Hispanic",NA,"Female","65+","less than a high school education","June","2013","Kaiser"
0,"MI","White",NA,"Male","45-64","some college","June","2013","Kaiser"
NA,"NE","Hispanic",NA,"Male","30-44","high school graduate","June","2013","Kaiser"
1,"NC","White","$75,000+","Female","45-64","college graduate","June","2013","Kaiser"
0,"AR","White","$75,000+","Male","45-64","college graduate","June","2013","Kaiser"
0,"IA","White","$40,000-$75,000","Female","18-29","some college","June","2013","Kaiser"
0,"AR","White","$40,000-$75,000","Female","30-44","postgraduate","June","2013","Kaiser"
1,"AL","Hispanic","less than $20,000","Male","30-44","less than a high school education","June","2013","Kaiser"
1,"VA","White","$40,000-$75,000","Male","18-29","high school graduate","June","2013","Kaiser"
1,"FL","Hispanic","$20,000-$40,000","Female","45-64","high school graduate","June","2013","Kaiser"
0,"TX","White","less than $20,000","Female","45-64","some college","June","2013","Kaiser"
1,"IN","White","$20,000-$40,000","Female","65+","some college","June","2013","Kaiser"
0,"MS",NA,"$20,000-$40,000","Female","30-44","some college","June","2013","Kaiser"
0,"PA","White",NA,"Female","45-64","high school graduate","June","2013","Kaiser"
0,"GA","White",NA,"Female","45-64","some college","June","2013","Kaiser"
NA,"CA","Other",NA,"Female","18-29","some college","June","2013","Kaiser"
0,"CA","Hispanic","less than $20,000","Male","30-44","less than a high school education","June","2013","Kaiser"
1,"CA","Hispanic","$20,000-$40,000","Female","30-44","high school graduate","June","2013","Kaiser"
1,"WA","White","less than $20,000","Female","30-44","high school graduate","June","2013","Kaiser"
1,"WA","White","$75,000+","Male","45-64","college graduate","June","2013","Kaiser"
1,"CA","White","$75,000+","Female","45-64","some college","June","2013","Kaiser"
0,"OR","White","$40,000-$75,000","Male","65+","college graduate","June","2013","Kaiser"
0,"OR","White","$75,000+","Male","45-64","postgraduate","June","2013","Kaiser"
1,"AZ","Hispanic","less than $20,000","Female","30-44","some college","June","2013","Kaiser"
0,"IL","White","$75,000+","Male","30-44","high school graduate","June","2013","Kaiser"
0,"CA","White","$75,000+","Male","30-44","postgraduate","June","2013","Kaiser"
1,"CA","Hispanic","less than $20,000","Female","18-29","some college","June","2013","Kaiser"
0,"CA","White","less than $20,000","Female","45-64","high school graduate","June","2013","Kaiser"
0,"CA","White",NA,"Male","18-29","college graduate","June","2013","Kaiser"
0,"CA","Hispanic","$40,000-$75,000","Male","30-44","high school graduate","June","2013","Kaiser"
1,"CA","White","less than $20,000","Male","65+","some college","June","2013","Kaiser"
0,"OR","White","$75,000+","Female","45-64","some college","June","2013","Kaiser"
NA,"NV","Black","$20,000-$40,000","Male","18-29","some college","June","2013","Kaiser"
1,"CA","Hispanic","$40,000-$75,000","Male","45-64","less than a high school education","June","2013","Kaiser"
NA,"CA","White","less than $20,000","Male","45-64","high school graduate","June","2013","Kaiser"
1,"CA","Hispanic","less than $20,000","Female","45-64","less than a high school education","June","2013","Kaiser"
0,"HI","White","$75,000+","Male","65+","college graduate","June","2013","Kaiser"
0,"NV","White","$75,000+","Male","45-64","college graduate","June","2013","Kaiser"
NA,"SC","Black","less than $20,000","Female","30-44","high school graduate","June","2013","Kaiser"
0,"CA","White","$75,000+","Male","18-29","some college","June","2013","Kaiser"
NA,"CA","Other",NA,"Male","18-29","high school graduate","June","2013","Kaiser"
0,"CA","White","$75,000+","Male","30-44","college graduate","June","2013","Kaiser"
0,"PA","White","$75,000+","Male","45-64","postgraduate","June","2013","Kaiser"
0,"AZ","White","$20,000-$40,000","Female","65+","some college","June","2013","Kaiser"
1,"AZ","Hispanic","$20,000-$40,000","Female","45-64","some college","June","2013","Kaiser"
0,"LA","Other","$20,000-$40,000","Female","18-29","some college","June","2013","Kaiser"
NA,"UT","Other","$20,000-$40,000","Female","30-44","high school graduate","June","2013","Kaiser"
1,"IL","Other","$75,000+","Female","45-64","postgraduate","June","2013","Kaiser"
0,"CA","White","$40,000-$75,000","Male","45-64","some college","June","2013","Kaiser"
1,"TX","Hispanic","$40,000-$75,000","Male","18-29","high school graduate","June","2013","Kaiser"
NA,"AL","White","$20,000-$40,000","Male","18-29","some college","June","2013","Kaiser"
1,"WA","Hispanic","$40,000-$75,000","Female","45-64","some college","June","2013","Kaiser"
NA,"CA","Hispanic","$20,000-$40,000","Male","45-64","high school graduate","June","2013","Kaiser"
0,"UT","White","$75,000+","Male","30-44","some college","June","2013","Kaiser"
0,"ID","White","$20,000-$40,000","Male","18-29","some college","June","2013","Kaiser"
0,"CA","White",NA,"Female","65+","college graduate","June","2013","Kaiser"
0,"CO","White","$75,000+","Female","30-44","college graduate","June","2013","Kaiser"
0,"UT","White","$20,000-$40,000","Female","45-64","college graduate","June","2013","Kaiser"
1,"WA","White","$20,000-$40,000","Female","18-29","high school graduate","June","2013","Kaiser"
1,"CA","Other","$75,000+","Female","30-44","college graduate","June","2013","Kaiser"
NA,"HI","White","less than $20,000","Female","65+","some college","June","2013","Kaiser"
0,"MT","White","$75,000+","Male","45-64","high school graduate","June","2013","Kaiser"
0,"CA","Hispanic","$20,000-$40,000","Male","65+","less than a high school education","June","2013","Kaiser"
1,"OR","Black","$40,000-$75,000","Female","45-64","high school graduate","June","2013","Kaiser"
1,"OR","Other","$20,000-$40,000","Male","30-44","high school graduate","June","2013","Kaiser"
1,"HI","White","$75,000+","Female","45-64","college graduate","June","2013","Kaiser"
0,"WA","White","less than $20,000","Male","18-29","college graduate","June","2013","Kaiser"
NA,"CA","White","less than $20,000","Male","18-29","college graduate","June","2013","Kaiser"
NA,"IN","White","$20,000-$40,000","Female","18-29","college graduate","June","2013","Kaiser"
1,"GA","Black","$20,000-$40,000","Female","18-29","some college","June","2013","Kaiser"
1,"MI",NA,"$40,000-$75,000","Female","30-44","postgraduate","June","2013","Kaiser"
1,"MD","White","$75,000+","Male","45-64","postgraduate","June","2013","Kaiser"
NA,"GA","White","$75,000+","Female","45-64","college graduate","June","2013","Kaiser"
0,"CO","White","$75,000+","Male","45-64","postgraduate","June","2013","Kaiser"
1,"SC","White","$75,000+","Female","45-64","college graduate","June","2013","Kaiser"
0,"VA","White","$75,000+","Male","45-64","college graduate","June","2013","Kaiser"
0,"WI","White",NA,"Female","30-44","high school graduate","June","2013","Kaiser"
0,"MN","White","$20,000-$40,000","Male","45-64","high school graduate","June","2013","Kaiser"
0,"IN","White","$75,000+","Male","45-64","postgraduate","June","2013","Kaiser"
1,"FL","Black","$40,000-$75,000","Female","18-29","some college","June","2013","Kaiser"
0,"FL","White","$40,000-$75,000","Male","18-29","some college","June","2013","Kaiser"
0,"MN","White","$75,000+","Female","45-64","postgraduate","June","2013","Kaiser"
0,"IA","White","$20,000-$40,000","Female","45-64","high school graduate","June","2013","Kaiser"
0,"MO","White","less than $20,000","Female","30-44","some college","June","2013","Kaiser"
0,"TN","White","$75,000+","Male","45-64","high school graduate","June","2013","Kaiser"
1,"NY","Black","$75,000+","Female","45-64","postgraduate","June","2013","Kaiser"
0,"IN","White","$40,000-$75,000","Male","30-44","some college","June","2013","Kaiser"
NA,"TX","Other","$75,000+","Female","18-29","high school graduate","June","2013","Kaiser"
