"aca.fav","state","race","income","sex","age","education","month","year","polling.org"
0,"MI","White","$40,000-$75,000","Female","30-44","postgraduate","August","2013","Kaiser"
1,"KY","Black","$20,000-$40,000","Female","30-44","postgraduate","August","2013","Kaiser"
NA,"NJ","Other","$75,000+","Male","30-44","postgraduate","August","2013","Kaiser"
1,"NY","White","$40,000-$75,000","Female","45-64","college graduate","August","2013","Kaiser"
1,"TX","White","$75,000+","Male","30-44","college graduate","August","2013","Kaiser"
NA,"IN","White","less than $20,000","Female","18-29","high school graduate","August","2013","Kaiser"
0,"NY","Other",NA,"Male","18-29","postgraduate","August","2013","Kaiser"
0,"NC","White","$75,000+","Male","45-64","some college","August","2013","Kaiser"
1,"PA","White","less than $20,000","Female","45-64","less than a high school education","August","2013","Kaiser"
1,"PA","White","$40,000-$75,000","Male","45-64","postgraduate","August","2013","Kaiser"
0,"KY","Black","$20,000-$40,000","Male","18-29","some college","August","2013","Kaiser"
0,"MI","White",NA,"Female","45-64","some college","August","2013","Kaiser"
1,"OH","White","$75,000+","Female","45-64","postgraduate","August","2013","Kaiser"
1,"FL","White","$20,000-$40,000","Female","65+","high school graduate","August","2013","Kaiser"
1,"ID","White","$75,000+","Male","65+","some college","August","2013","Kaiser"
0,"SD","White","$75,000+","Male","45-64","postgraduate","August","2013","Kaiser"
1,"AZ","Hispanic","$40,000-$75,000","Male","65+","high school graduate","August","2013","Kaiser"
0,"OK","White","$75,000+","Male","30-44","high school graduate","August","2013","Kaiser"
1,"WA","White","$40,000-$75,000","Female","30-44","college graduate","August","2013","Kaiser"
0,"LA","White","less than $20,000","Male","30-44","some college","August","2013","Kaiser"
0,"TX","White","$75,000+","Male","30-44","college graduate","August","2013","Kaiser"
0,"ID","White","$75,000+","Male","30-44","college graduate","August","2013","Kaiser"
1,"IN","Black","$40,000-$75,000","Female","65+","postgraduate","August","2013","Kaiser"
0,"MS","White","$75,000+","Male","65+","some college","August","2013","Kaiser"
0,"TX","White","$40,000-$75,000","Male","45-64","some college","August","2013","Kaiser"
0,"TN","White","$20,000-$40,000","Male","45-64","high school graduate","August","2013","Kaiser"
1,"IL","White","$75,000+","Male","45-64","postgraduate","August","2013","Kaiser"
1,"FL","White","$75,000+","Male","45-64","postgraduate","August","2013","Kaiser"
1,"IL","Black","$40,000-$75,000","Male","30-44","high school graduate","August","2013","Kaiser"
1,"MN","White","$40,000-$75,000","Male","30-44","college graduate","August","2013","Kaiser"
NA,"AL","Black","less than $20,000","Male","45-64","less than a high school education","August","2013","Kaiser"
1,"TN","Black","$20,000-$40,000","Male","65+","less than a high school education","August","2013","Kaiser"
1,"TX","White","less than $20,000","Male","65+","some college","August","2013","Kaiser"
0,"TX","Hispanic","$40,000-$75,000","Male","30-44","some college","August","2013","Kaiser"
1,"MN","White","$75,000+","Male","45-64","some college","August","2013","Kaiser"
NA,"WI","White","$40,000-$75,000","Female","18-29","some college","August","2013","Kaiser"
0,"MO","White","$20,000-$40,000","Female","45-64","some college","August","2013","Kaiser"
0,"MN","White","$20,000-$40,000","Male","65+","high school graduate","August","2013","Kaiser"
0,"WI","White","$75,000+","Male","45-64","postgraduate","August","2013","Kaiser"
0,"TX","White","$40,000-$75,000","Female","45-64","high school graduate","August","2013","Kaiser"
0,"SD","White",NA,"Female","45-64","college graduate","August","2013","Kaiser"
1,"SC",NA,"less than $20,000","Female","45-64","some college","August","2013","Kaiser"
0,"IN","White","$40,000-$75,000","Female","18-29","some college","August","2013","Kaiser"
1,"NY","White","less than $20,000","Female","65+","some college","August","2013","Kaiser"
1,"MD","White","$75,000+","Female","45-64","postgraduate","August","2013","Kaiser"
0,"OH","White","$20,000-$40,000","Male","45-64","some college","August","2013","Kaiser"
NA,"NC","Black","less than $20,000","Male","18-29","college graduate","August","2013","Kaiser"
NA,"OK","White",NA,"Female","30-44","college graduate","August","2013","Kaiser"
1,"TX","Hispanic","$20,000-$40,000","Male","65+","high school graduate","August","2013","Kaiser"
1,"IN","Hispanic","$20,000-$40,000","Female","18-29","some college","August","2013","Kaiser"
0,"IA","White","$75,000+","Female","30-44","college graduate","August","2013","Kaiser"
1,"MS","Black","$40,000-$75,000","Male","18-29","some college","August","2013","Kaiser"
1,"TN","White","$75,000+","Female","45-64","some college","August","2013","Kaiser"
0,"MO","White","less than $20,000","Female","18-29","college graduate","August","2013","Kaiser"
1,"IN","White","$20,000-$40,000","Male","18-29","high school graduate","August","2013","Kaiser"
1,"IL","Black","$20,000-$40,000","Male","45-64","some college","August","2013","Kaiser"
1,"CA","Hispanic","$75,000+","Male","30-44","college graduate","August","2013","Kaiser"
1,"CA","Hispanic","$75,000+","Female","18-29","some college","August","2013","Kaiser"
NA,"CA","Other","$75,000+","Male","18-29","some college","August","2013","Kaiser"
NA,"FL","Black",NA,"Male","18-29","less than a high school education","August","2013","Kaiser"
1,"NV","Hispanic","less than $20,000","Female","30-44","less than a high school education","August","2013","Kaiser"
0,"CA","White","$20,000-$40,000","Male","30-44","college graduate","August","2013","Kaiser"
0,"CA","Black","$75,000+","Male","30-44","postgraduate","August","2013","Kaiser"
NA,"CA","Hispanic","$20,000-$40,000","Male","65+","some college","August","2013","Kaiser"
NA,"IN","Other","less than $20,000","Male","18-29","high school graduate","August","2013","Kaiser"
0,"NC","White","$20,000-$40,000","Female","30-44","high school graduate","August","2013","Kaiser"
0,"IN","White","$20,000-$40,000","Male","45-64","high school graduate","August","2013","Kaiser"
0,"SC","Black","$20,000-$40,000","Male","18-29","high school graduate","August","2013","Kaiser"
0,"GA","White","$75,000+","Male","30-44","high school graduate","August","2013","Kaiser"
1,"MI","White","$75,000+","Female","45-64","postgraduate","August","2013","Kaiser"
0,"NY","White","$40,000-$75,000","Male","65+","some college","August","2013","Kaiser"
1,"NC","Black","$75,000+","Male","30-44","college graduate","August","2013","Kaiser"
1,"NY","White","$40,000-$75,000","Male","30-44","some college","August","2013","Kaiser"
1,"SC","Black","$20,000-$40,000","Male","45-64","high school graduate","August","2013","Kaiser"
1,"MI","White","$75,000+","Female","45-64","some college","August","2013","Kaiser"
0,"SD","Other","less than $20,000","Male","65+","postgraduate","August","2013","Kaiser"
1,"CO","Other",NA,"Male","18-29","high school graduate","August","2013","Kaiser"
0,"TX","White","$40,000-$75,000","Female","45-64","postgraduate","August","2013","Kaiser"
1,"OH","Black","less than $20,000","Male","45-64","high school graduate","August","2013","Kaiser"
0,"TX","Hispanic","$75,000+","Female","18-29","postgraduate","August","2013","Kaiser"
0,"TN","White","$40,000-$75,000","Male","45-64","high school graduate","August","2013","Kaiser"
1,"ID","White","less than $20,000","Female","18-29","high school graduate","August","2013","Kaiser"
NA,"NM","White","$20,000-$40,000","Female","65+","some college","August","2013","Kaiser"
NA,"UT","White","$75,000+","Male","45-64","some college","August","2013","Kaiser"
1,"TN","White","less than $20,000","Male","18-29","college graduate","August","2013","Kaiser"
0,"AZ","White","less than $20,000","Male","45-64","high school graduate","August","2013","Kaiser"
0,"IL","White","$75,000+","Female","30-44","postgraduate","August","2013","Kaiser"
NA,"OH","Black","$20,000-$40,000","Female","18-29","some college","August","2013","Kaiser"
1,"VA","Other","$75,000+","Male","45-64","high school graduate","August","2013","Kaiser"
0,"NM","White","$40,000-$75,000","Male","45-64","some college","August","2013","Kaiser"
1,"LA","Hispanic","$75,000+","Female","30-44","postgraduate","August","2013","Kaiser"
1,"MA","White","$75,000+","Female","65+","college graduate","August","2013","Kaiser"
1,"MO","Black","$75,000+","Male","30-44","college graduate","August","2013","Kaiser"
0,"CO","White","$75,000+","Male","45-64","college graduate","August","2013","Kaiser"
1,"MO","White","$75,000+","Male","45-64","postgraduate","August","2013","Kaiser"
NA,"CO","White","less than $20,000","Male","18-29","high school graduate","August","2013","Kaiser"
NA,"AZ","Hispanic","$20,000-$40,000","Female","45-64","high school graduate","August","2013","Kaiser"
1,"NC","Hispanic","$20,000-$40,000","Female","18-29","high school graduate","August","2013","Kaiser"
0,"CO","White","$75,000+","Male","45-64","postgraduate","August","2013","Kaiser"
1,"AZ","White","$75,000+","Male","30-44","postgraduate","August","2013","Kaiser"
0,"AZ","White",NA,"Male","30-44","some college","August","2013","Kaiser"
0,"NC","White","$40,000-$75,000","Male","65+","high school graduate","August","2013","Kaiser"
0,"AZ","White","$20,000-$40,000","Female","45-64","some college","August","2013","Kaiser"
1,"AZ","White","less than $20,000","Female","18-29","college graduate","August","2013","Kaiser"
NA,"MD","Hispanic",NA,"Male","18-29","less than a high school education","August","2013","Kaiser"
1,"MA","White","$40,000-$75,000","Male","45-64","high school graduate","August","2013","Kaiser"
NA,"NE","White","$40,000-$75,000","Male","30-44","some college","August","2013","Kaiser"
1,"NE","White","$20,000-$40,000","Female","18-29","some college","August","2013","Kaiser"
0,"KS","White","$75,000+","Male","45-64","college graduate","August","2013","Kaiser"
0,"ME","White","$20,000-$40,000","Male","65+","high school graduate","August","2013","Kaiser"
0,"OH","White","$75,000+","Female","18-29","college graduate","August","2013","Kaiser"
0,"VA","White","$40,000-$75,000","Female","30-44","some college","August","2013","Kaiser"
0,"MO","White","$40,000-$75,000","Female","65+","high school graduate","August","2013","Kaiser"
0,"TX","Hispanic","$75,000+","Male","45-64","some college","August","2013","Kaiser"
0,"MD","White","$40,000-$75,000","Female","65+","college graduate","August","2013","Kaiser"
0,"CO","White","$40,000-$75,000","Male","45-64","high school graduate","August","2013","Kaiser"
0,"OK","White","$75,000+","Female","45-64","some college","August","2013","Kaiser"
0,"CA","Black","$75,000+","Male","18-29","postgraduate","August","2013","Kaiser"
0,"PA","White","less than $20,000","Female","18-29","high school graduate","August","2013","Kaiser"
1,"MI","White","$75,000+","Female","45-64","postgraduate","August","2013","Kaiser"
0,"SC","White","$75,000+","Female","30-44","high school graduate","August","2013","Kaiser"
NA,"WV",NA,"$75,000+","Male","30-44","postgraduate","August","2013","Kaiser"
NA,"TX","White","$20,000-$40,000","Male","65+","high school graduate","August","2013","Kaiser"
0,"TX","White","$40,000-$75,000","Male","45-64","college graduate","August","2013","Kaiser"
0,"PA","White","$20,000-$40,000","Female","45-64","high school graduate","August","2013","Kaiser"
0,"VA","Black","$40,000-$75,000","Male","30-44","postgraduate","August","2013","Kaiser"
1,"MN","White","$75,000+","Male","45-64","some college","August","2013","Kaiser"
NA,"AL","Other","$20,000-$40,000","Female","30-44","less than a high school education","August","2013","Kaiser"
1,"GA","White","$20,000-$40,000","Male","30-44","college graduate","August","2013","Kaiser"
0,"TN","White","$75,000+","Female","45-64","some college","August","2013","Kaiser"
1,"MA","White","less than $20,000","Female","65+","some college","August","2013","Kaiser"
NA,"GA","Other","$75,000+","Male","45-64","postgraduate","August","2013","Kaiser"
1,"FL","Black","$40,000-$75,000","Female","30-44","college graduate","August","2013","Kaiser"
0,"IN","White","less than $20,000","Female","45-64","some college","August","2013","Kaiser"
1,"NJ","Other","$40,000-$75,000","Male","18-29","postgraduate","August","2013","Kaiser"
NA,"FL","Other","$20,000-$40,000","Female","18-29","college graduate","August","2013","Kaiser"
1,"FL","Black","$20,000-$40,000","Male","30-44","some college","August","2013","Kaiser"
0,"FL","Other","$20,000-$40,000","Male","30-44","less than a high school education","August","2013","Kaiser"
0,"MO","White","$75,000+","Male","45-64","high school graduate","August","2013","Kaiser"
0,"TX","White",NA,"Male","65+","college graduate","August","2013","Kaiser"
1,"NY","White","$20,000-$40,000","Female","45-64","some college","August","2013","Kaiser"
NA,"VA","White","$20,000-$40,000","Male","45-64","postgraduate","August","2013","Kaiser"
0,"FL","White","$75,000+","Female","30-44","postgraduate","August","2013","Kaiser"
1,"GA","Black","$20,000-$40,000","Male","45-64","college graduate","August","2013","Kaiser"
0,"AZ","White","less than $20,000","Male","30-44","some college","August","2013","Kaiser"
0,"MT","White","$75,000+","Female","30-44","postgraduate","August","2013","Kaiser"
NA,"LA","White","$75,000+","Male","18-29","some college","August","2013","Kaiser"
0,"SD","White","$20,000-$40,000","Female","18-29","college graduate","August","2013","Kaiser"
0,"MI","Hispanic",NA,"Female","30-44","less than a high school education","August","2013","Kaiser"
0,"IN","White","$40,000-$75,000","Male","30-44","high school graduate","August","2013","Kaiser"
0,"WY","White","$40,000-$75,000","Female","45-64","college graduate","August","2013","Kaiser"
0,"MT","White","less than $20,000","Female","18-29","high school graduate","August","2013","Kaiser"
NA,"KS","Other","less than $20,000","Male","18-29","high school graduate","August","2013","Kaiser"
NA,"WY","White","less than $20,000","Female","18-29","less than a high school education","August","2013","Kaiser"
0,"LA","White","$75,000+","Male","65+","some college","August","2013","Kaiser"
NA,"MD","White","$20,000-$40,000","Female","65+","college graduate","August","2013","Kaiser"
NA,"TX","White","$40,000-$75,000","Female","45-64","some college","August","2013","Kaiser"
0,"UT","White","$40,000-$75,000","Male","18-29","high school graduate","August","2013","Kaiser"
1,"KS","White","less than $20,000","Female","18-29","college graduate","August","2013","Kaiser"
NA,"ME","White","$20,000-$40,000","Male","18-29","high school graduate","August","2013","Kaiser"
1,"SC","White","$40,000-$75,000","Female","45-64","some college","August","2013","Kaiser"
0,"AZ","White","$75,000+","Male","30-44","high school graduate","August","2013","Kaiser"
1,"KY","White","$40,000-$75,000","Male","18-29","high school graduate","August","2013","Kaiser"
NA,"AL","Black","$75,000+","Female","45-64","college graduate","August","2013","Kaiser"
NA,"TX","White","$75,000+","Male","18-29","some college","August","2013","Kaiser"
0,"LA","White","$40,000-$75,000","Male","45-64","college graduate","August","2013","Kaiser"
0,"WI","White","$75,000+","Female","45-64","college graduate","August","2013","Kaiser"
0,"AR","Black","$40,000-$75,000","Female","45-64","college graduate","August","2013","Kaiser"
1,"NY","Hispanic","$20,000-$40,000","Female","18-29","some college","August","2013","Kaiser"
1,"TX","Hispanic","$75,000+","Female","18-29","postgraduate","August","2013","Kaiser"
0,"AL","White","$40,000-$75,000","Female","45-64","some college","August","2013","Kaiser"
1,"TX","Hispanic","less than $20,000","Female","30-44","less than a high school education","August","2013","Kaiser"
1,"PA","White","$20,000-$40,000","Male","45-64","high school graduate","August","2013","Kaiser"
1,"UT","White","$40,000-$75,000","Female","30-44","some college","August","2013","Kaiser"
0,"GA","White","$20,000-$40,000","Male","18-29","high school graduate","August","2013","Kaiser"
NA,"TX","Hispanic","$40,000-$75,000","Male","30-44","high school graduate","August","2013","Kaiser"
NA,"TX","Other","$40,000-$75,000","Female","30-44","postgraduate","August","2013","Kaiser"
1,"AZ","Hispanic","less than $20,000","Female","18-29","high school graduate","August","2013","Kaiser"
0,"MN","White","$75,000+","Male","45-64","college graduate","August","2013","Kaiser"
NA,"NC","White","$75,000+","Female","18-29","high school graduate","August","2013","Kaiser"
0,"AL","White","less than $20,000","Male","45-64","high school graduate","August","2013","Kaiser"
0,"MO","White","$40,000-$75,000","Male","65+","some college","August","2013","Kaiser"
0,"TX","Black","less than $20,000","Female","30-44","less than a high school education","August","2013","Kaiser"
1,"IL","Black","$20,000-$40,000","Male","65+","high school graduate","August","2013","Kaiser"
NA,"MO","White","$75,000+","Male","30-44","high school graduate","August","2013","Kaiser"
0,"GA","White","$40,000-$75,000","Male","30-44","college graduate","August","2013","Kaiser"
0,"FL","White","$20,000-$40,000","Female","30-44","postgraduate","August","2013","Kaiser"
1,"IL","White",NA,"Male","18-29","some college","August","2013","Kaiser"
0,"FL","White","$75,000+","Female","65+","postgraduate","August","2013","Kaiser"
NA,"PA","White","$75,000+","Female","65+","less than a high school education","August","2013","Kaiser"
0,"AK",NA,NA,"Male",NA,"college graduate","August","2013","Kaiser"
1,"IL","Other",NA,"Male","18-29","high school graduate","August","2013","Kaiser"
1,"TX","Hispanic",NA,"Female","45-64","college graduate","August","2013","Kaiser"
0,"FL","White","$75,000+","Male","45-64","college graduate","August","2013","Kaiser"
0,"IL","White",NA,"Female","65+","high school graduate","August","2013","Kaiser"
1,"TX","Hispanic","$75,000+","Male","18-29","college graduate","August","2013","Kaiser"
0,"CA","Hispanic","less than $20,000","Female","18-29","high school graduate","August","2013","Kaiser"
NA,"CA","White","less than $20,000","Male","30-44","less than a high school education","August","2013","Kaiser"
1,"CA","Hispanic","less than $20,000","Male","45-64","less than a high school education","August","2013","Kaiser"
0,"CA","Hispanic","$20,000-$40,000","Female","45-64","less than a high school education","August","2013","Kaiser"
0,"CA","White","$75,000+","Male","30-44","some college","August","2013","Kaiser"
0,"CA","Other","$20,000-$40,000","Female","65+","high school graduate","August","2013","Kaiser"
NA,"CA","Hispanic","$20,000-$40,000","Female","45-64","high school graduate","August","2013","Kaiser"
1,"CA","Hispanic","less than $20,000","Female","18-29","high school graduate","August","2013","Kaiser"
NA,"NV","White","$75,000+","Female","45-64","high school graduate","August","2013","Kaiser"
NA,"NM","Hispanic","$20,000-$40,000","Male","30-44","some college","August","2013","Kaiser"
1,"IA","White","$40,000-$75,000","Female","65+","some college","August","2013","Kaiser"
0,"IL","Black","$20,000-$40,000","Female","18-29","some college","August","2013","Kaiser"
1,"AL","White","$20,000-$40,000","Male","45-64","postgraduate","August","2013","Kaiser"
0,"TX","White","$75,000+","Male","65+","postgraduate","August","2013","Kaiser"
1,"TX","White","$40,000-$75,000","Female","45-64","postgraduate","August","2013","Kaiser"
0,"SD","White","$75,000+","Female","30-44","some college","August","2013","Kaiser"
NA,"IL","Hispanic","$20,000-$40,000","Male","18-29","some college","August","2013","Kaiser"
1,"IL","White","$20,000-$40,000","Female","30-44","postgraduate","August","2013","Kaiser"
1,"CA","Hispanic","less than $20,000","Female","45-64","less than a high school education","August","2013","Kaiser"
0,"AL","White","$20,000-$40,000","Male","65+","some college","August","2013","Kaiser"
1,"OR","White","$75,000+","Female","45-64","some college","August","2013","Kaiser"
0,"KS","White","$40,000-$75,000","Male","45-64","some college","August","2013","Kaiser"
1,"UT","White","$40,000-$75,000","Male","30-44","high school graduate","August","2013","Kaiser"
1,"TX","Black","$75,000+","Male","65+","postgraduate","August","2013","Kaiser"
0,"CA","White","$75,000+","Female","45-64","postgraduate","August","2013","Kaiser"
0,"CO","White","$20,000-$40,000","Male","30-44","some college","August","2013","Kaiser"
0,"CA","White","$75,000+","Female","45-64","postgraduate","August","2013","Kaiser"
0,"NY","Other","$20,000-$40,000","Female","45-64","college graduate","August","2013","Kaiser"
0,"NC","White","$75,000+","Male","30-44","college graduate","August","2013","Kaiser"
0,"PA","White","$75,000+","Male","30-44","college graduate","August","2013","Kaiser"
0,"CT","White","$75,000+","Female","18-29","college graduate","August","2013","Kaiser"
0,"IN","White","less than $20,000","Female","65+","high school graduate","August","2013","Kaiser"
1,"GA","Black","$75,000+","Female","30-44","some college","August","2013","Kaiser"
1,"OH","White","$75,000+","Male","45-64","college graduate","August","2013","Kaiser"
0,"NC","Black","$75,000+","Male","45-64","college graduate","August","2013","Kaiser"
0,"CT","White","$75,000+","Female","45-64","postgraduate","August","2013","Kaiser"
0,"PA","White","$75,000+","Male","18-29","some college","August","2013","Kaiser"
1,"KY","White","$75,000+","Female","45-64","postgraduate","August","2013","Kaiser"
1,"MD","Black","less than $20,000","Male","45-64","postgraduate","August","2013","Kaiser"
0,"OH","White","$40,000-$75,000","Male","65+","some college","August","2013","Kaiser"
1,"FL","Hispanic","$20,000-$40,000","Female","30-44","some college","August","2013","Kaiser"
1,"MI","Black","$75,000+","Male","30-44","postgraduate","August","2013","Kaiser"
1,"MD","Black","$75,000+","Female","30-44","high school graduate","August","2013","Kaiser"
NA,"VA","White","$40,000-$75,000","Male","30-44","less than a high school education","August","2013","Kaiser"
1,"CO","White","$75,000+","Male","45-64","postgraduate","August","2013","Kaiser"
NA,"WA","White","$20,000-$40,000","Male","45-64","some college","August","2013","Kaiser"
1,"UT","White","$40,000-$75,000","Female","30-44","some college","August","2013","Kaiser"
NA,"CA","White","less than $20,000","Female","45-64","high school graduate","August","2013","Kaiser"
0,"WA","White","$75,000+","Male","65+","college graduate","August","2013","Kaiser"
0,"OH","White","$40,000-$75,000","Male","45-64","high school graduate","August","2013","Kaiser"
0,"AZ","White","$75,000+","Male","18-29","college graduate","August","2013","Kaiser"
NA,"AZ","Hispanic","$20,000-$40,000","Female","45-64","some college","August","2013","Kaiser"
1,"MI","White","$75,000+","Female","45-64","some college","August","2013","Kaiser"
1,"TX","Hispanic","less than $20,000","Female","30-44","less than a high school education","August","2013","Kaiser"
NA,"TN","White","$20,000-$40,000","Female","18-29","college graduate","August","2013","Kaiser"
1,"IA","White","$20,000-$40,000","Male","65+","some college","August","2013","Kaiser"
0,"AZ","White","$20,000-$40,000","Female","45-64","some college","August","2013","Kaiser"
0,"OR","White","$75,000+","Male","45-64","postgraduate","August","2013","Kaiser"
1,"NY","White","$75,000+","Female","30-44","postgraduate","August","2013","Kaiser"
NA,"ND","White","less than $20,000","Male","18-29","high school graduate","August","2013","Kaiser"
1,"TN","Black","less than $20,000","Female","45-64","some college","August","2013","Kaiser"
NA,"FL","White","less than $20,000","Male","45-64","high school graduate","August","2013","Kaiser"
1,"NY","White","$75,000+","Male","65+","some college","August","2013","Kaiser"
1,"NC","White","$40,000-$75,000","Male","45-64","postgraduate","August","2013","Kaiser"
0,"OR","White","$75,000+","Female","30-44","college graduate","August","2013","Kaiser"
0,"NY","White","$75,000+","Female","65+","college graduate","August","2013","Kaiser"
1,"MA","White","$40,000-$75,000","Male","65+","postgraduate","August","2013","Kaiser"
0,"VA","White","$20,000-$40,000","Male","30-44","some college","August","2013","Kaiser"
0,"CA",NA,"$40,000-$75,000","Male","30-44","some college","August","2013","Kaiser"
1,"MI","White","$40,000-$75,000","Female","45-64","some college","August","2013","Kaiser"
1,"CA","Hispanic","$40,000-$75,000","Female","30-44","postgraduate","August","2013","Kaiser"
1,"OR","Hispanic","$20,000-$40,000","Male","30-44","less than a high school education","August","2013","Kaiser"
1,"AZ","White","$75,000+","Male","45-64","postgraduate","August","2013","Kaiser"
0,"MS","White","$75,000+","Female","18-29","some college","August","2013","Kaiser"
1,"MI","White","less than $20,000","Male","65+","less than a high school education","August","2013","Kaiser"
0,"SC","White","$20,000-$40,000","Male","65+","high school graduate","August","2013","Kaiser"
0,"TX","White","$75,000+","Female","65+","some college","August","2013","Kaiser"
NA,"AZ","White","$40,000-$75,000","Female","30-44","college graduate","August","2013","Kaiser"
0,"AR","White","$40,000-$75,000","Female","30-44","college graduate","August","2013","Kaiser"
1,"GA","White",NA,"Male","65+","college graduate","August","2013","Kaiser"
1,"IL","White","$75,000+","Female","30-44","postgraduate","August","2013","Kaiser"
0,"OR","White","$40,000-$75,000","Female","30-44","some college","August","2013","Kaiser"
1,"CA","Hispanic","less than $20,000","Male","30-44","high school graduate","August","2013","Kaiser"
1,"OR","White","$40,000-$75,000","Female","45-64","some college","August","2013","Kaiser"
0,"LA","White","$20,000-$40,000","Male","45-64","high school graduate","August","2013","Kaiser"
0,"MD","White","$75,000+","Female","45-64","some college","August","2013","Kaiser"
0,"TX","White",NA,"Male","45-64","college graduate","August","2013","Kaiser"
1,"CT","White","$75,000+","Female","45-64","postgraduate","August","2013","Kaiser"
1,"NY","Hispanic","less than $20,000","Male","45-64","less than a high school education","August","2013","Kaiser"
1,"IL","Black","$75,000+","Male","45-64","college graduate","August","2013","Kaiser"
0,"TX","White",NA,"Female","18-29","high school graduate","August","2013","Kaiser"
1,"LA","White","less than $20,000","Female","45-64","less than a high school education","August","2013","Kaiser"
0,"CA","White",NA,"Male","45-64","some college","August","2013","Kaiser"
0,"CA","White","$40,000-$75,000","Female","18-29","college graduate","August","2013","Kaiser"
0,"TX","White",NA,"Male","30-44","less than a high school education","August","2013","Kaiser"
0,"NY","White","$20,000-$40,000","Male","18-29","high school graduate","August","2013","Kaiser"
0,"OH","White","$20,000-$40,000","Male","65+","high school graduate","August","2013","Kaiser"
1,"NY","White","$75,000+","Female","65+","college graduate","August","2013","Kaiser"
0,"IL","Black","$40,000-$75,000","Male","45-64","college graduate","August","2013","Kaiser"
1,"OR","White","$75,000+","Male","45-64","college graduate","August","2013","Kaiser"
0,"WA","White","$20,000-$40,000","Male","65+","postgraduate","August","2013","Kaiser"
0,"MS","White","$20,000-$40,000","Male","65+","high school graduate","August","2013","Kaiser"
0,"ID","White","$40,000-$75,000","Female","18-29","some college","August","2013","Kaiser"
0,"KY","White","$40,000-$75,000","Male","30-44","postgraduate","August","2013","Kaiser"
0,"CO","White","$20,000-$40,000","Female","65+","some college","August","2013","Kaiser"
0,"WY","White","$75,000+","Female","30-44","postgraduate","August","2013","Kaiser"
0,"MO","White","$20,000-$40,000","Male","45-64","some college","August","2013","Kaiser"
NA,"GA","White","$20,000-$40,000","Female","45-64","high school graduate","August","2013","Kaiser"
1,"NY","White","$40,000-$75,000","Male","30-44","high school graduate","August","2013","Kaiser"
0,"UT","White","less than $20,000","Female","30-44","some college","August","2013","Kaiser"
0,"FL","Hispanic","$40,000-$75,000","Female","30-44","college graduate","August","2013","Kaiser"
0,"OH","White","$40,000-$75,000","Male","45-64","high school graduate","August","2013","Kaiser"
0,"AZ","White",NA,"Female","45-64","some college","August","2013","Kaiser"
NA,"NC","White","$40,000-$75,000","Female","30-44","college graduate","August","2013","Kaiser"
NA,"VA","White","$40,000-$75,000","Male","18-29","high school graduate","August","2013","Kaiser"
0,"CA","Hispanic","$20,000-$40,000","Male","45-64","high school graduate","August","2013","Kaiser"
0,"FL","White","less than $20,000","Male","65+","high school graduate","August","2013","Kaiser"
NA,"TX","Hispanic","$75,000+","Female","30-44","less than a high school education","August","2013","Kaiser"
0,"NJ","White","less than $20,000","Male","18-29","postgraduate","August","2013","Kaiser"
1,"KY","White","$20,000-$40,000","Female","45-64","high school graduate","August","2013","Kaiser"
0,"LA","White","$75,000+","Male","45-64","college graduate","August","2013","Kaiser"
1,"VA","White","$20,000-$40,000","Female","45-64","some college","August","2013","Kaiser"
NA,"WA","White","$20,000-$40,000","Female","45-64","some college","August","2013","Kaiser"
0,"SC","White","$20,000-$40,000","Female","65+","some college","August","2013","Kaiser"
NA,"NY","Other","$75,000+","Male","30-44","postgraduate","August","2013","Kaiser"
0,"GA","White","$40,000-$75,000","Male","45-64","some college","August","2013","Kaiser"
1,"NE","White","less than $20,000","Male","45-64","high school graduate","August","2013","Kaiser"
0,"MA","White","$40,000-$75,000","Male","45-64","some college","August","2013","Kaiser"
0,"KY","White","$75,000+","Female","65+","postgraduate","August","2013","Kaiser"
0,"OK","White","$40,000-$75,000","Male","30-44","college graduate","August","2013","Kaiser"
1,"CA","Hispanic","less than $20,000","Female","45-64","less than a high school education","August","2013","Kaiser"
1,"MD","Black","$20,000-$40,000","Male","18-29","some college","August","2013","Kaiser"
0,"OH","White",NA,"Male","65+","less than a high school education","August","2013","Kaiser"
1,"GA","White","$20,000-$40,000","Male","18-29","college graduate","August","2013","Kaiser"
0,"OH","White","$75,000+","Female","45-64","some college","August","2013","Kaiser"
NA,"IL","Other","$75,000+","Female","18-29","high school graduate","August","2013","Kaiser"
1,"NC","Black","$75,000+","Male","30-44","postgraduate","August","2013","Kaiser"
0,"OK","White","less than $20,000","Female","45-64","high school graduate","August","2013","Kaiser"
1,"WA","White","less than $20,000","Female","18-29","college graduate","August","2013","Kaiser"
0,"AZ","White","$75,000+","Male","30-44","college graduate","August","2013","Kaiser"
1,"IL","White","$75,000+","Male","45-64","some college","August","2013","Kaiser"
1,"FL","White","$75,000+","Male","65+","postgraduate","August","2013","Kaiser"
NA,"OK","Black","$20,000-$40,000","Male","18-29","college graduate","August","2013","Kaiser"
NA,"VA","Black","$75,000+","Male","45-64","college graduate","August","2013","Kaiser"
NA,"TN","White","$20,000-$40,000","Female","18-29","high school graduate","August","2013","Kaiser"
0,"TN","White","$75,000+","Male","30-44","some college","August","2013","Kaiser"
NA,"AR","White","less than $20,000","Male","45-64","less than a high school education","August","2013","Kaiser"
0,"IN","White","$40,000-$75,000","Male","18-29","high school graduate","August","2013","Kaiser"
